,Event,Site,Date,Round,White,Black,Result,BlackElo,ECO,WhiteElo
92,Saint Louis Rapid 2021,Saint Louis USA,2021.08.12,6.2,"Dominguez Perez,L","Mamedyarov,S",0-1,2782,C42,2758
93,Saint Louis Rapid 2021,Saint Louis USA,2021.08.13,7.1,"Mamedyarov,S","So,W",1/2-1/2,2772,D37,2782
94,Saint Louis Rapid 2021,Saint Louis USA,2021.08.13,8.5,"Caruana,F","Mamedyarov,S",1-0,2782,C80,2806
95,Saint Louis Rapid 2021,Saint Louis USA,2021.08.13,9.5,"Mamedyarov,S","Rapport,R",1/2-1/2,2763,E17,2782
96,Saint Louis Blitz 2021,Saint Louis USA,2021.08.14,1.3,"Mamedyarov,S","Shankland,S",1-0,2709,D47,2782
97,Saint Louis Blitz 2021,Saint Louis USA,2021.08.14,2.4,"So,W","Mamedyarov,S",1-0,2782,C53,2772
98,Saint Louis Blitz 2021,Saint Louis USA,2021.08.14,3.1,"Mamedyarov,S","Svidler,P",1-0,2714,A48,2782
99,Saint Louis Blitz 2021,Saint Louis USA,2021.08.14,4.5,"Dominguez Perez,L","Mamedyarov,S",1-0,2782,C42,2758
100,Saint Louis Blitz 2021,Saint Louis USA,2021.08.14,5.5,"Mamedyarov,S","Caruana,F",1-0,2806,D38,2782
101,Saint Louis Blitz 2021,Saint Louis USA,2021.08.14,6.5,"Mamedyarov,S","Le, Quang Liem",1/2-1/2,2709,E21,2782
102,Saint Louis Blitz 2021,Saint Louis USA,2021.08.14,7.1,"Rapport,R","Mamedyarov,S",1/2-1/2,2782,A15,2763
103,Saint Louis Blitz 2021,Saint Louis USA,2021.08.14,8.4,"Mamedyarov,S","Nakamura,Hi",1/2-1/2,2736,D37,2782
104,Saint Louis Blitz 2021,Saint Louis USA,2021.08.14,9.2,"Xiong,Jeffery","Mamedyarov,S",1/2-1/2,2782,B40,2710
105,Saint Louis Blitz 2021,Saint Louis USA,2021.08.15,10.3,"Shankland,S","Mamedyarov,S",1-0,2782,B33,2709
106,Saint Louis Blitz 2021,Saint Louis USA,2021.08.15,11.1,"Mamedyarov,S","So,W",1-0,2772,D41,2782
107,Saint Louis Blitz 2021,Saint Louis USA,2021.08.15,12.4,"Svidler,P","Mamedyarov,S",1-0,2782,B40,2714
108,Saint Louis Blitz 2021,Saint Louis USA,2021.08.15,13.2,"Mamedyarov,S","Dominguez Perez,L",1-0,2758,A08,2782
109,Saint Louis Blitz 2021,Saint Louis USA,2021.08.15,14.2,"Caruana,F","Mamedyarov,S",1/2-1/2,2782,B40,2806
110,Saint Louis Blitz 2021,Saint Louis USA,2021.08.15,15.4,"Le, Quang Liem","Mamedyarov,S",1/2-1/2,2782,A46,2709
111,Saint Louis Blitz 2021,Saint Louis USA,2021.08.15,16.3,"Mamedyarov,S","Rapport,R",0-1,2763,E61,2782
112,Saint Louis Blitz 2021,Saint Louis USA,2021.08.15,17.3,"Nakamura,Hi","Mamedyarov,S",1-0,2782,B40,2736
113,Saint Louis Blitz 2021,Saint Louis USA,2021.08.15,18.3,"Mamedyarov,S","Xiong,Jeffery",1-0,2710,A40,2782
114,8th Sinquefield Cup 2021,Saint Louis USA,2021.08.17,1.1,"So,W","Mamedyarov,S",1/2-1/2,2782,C50,2772
115,8th Sinquefield Cup 2021,Saint Louis USA,2021.08.18,2.5,"Svidler,P","Mamedyarov,S",1/2-1/2,2782,C53,2714
116,8th Sinquefield Cup 2021,Saint Louis USA,2021.08.19,3.2,"Mamedyarov,S","Rapport,R",1-0,2763,D49,2782
117,8th Sinquefield Cup 2021,Saint Louis USA,2021.08.20,4.4,"Shankland,S","Mamedyarov,S",1-0,2782,C65,2709
118,8th Sinquefield Cup 2021,Saint Louis USA,2021.08.21,5.3,"Mamedyarov,S","Dominguez Perez,L",1/2-1/2,2758,D27,2782
119,8th Sinquefield Cup 2021,Saint Louis USA,2021.08.23,6.5,"Swiercz,D","Mamedyarov,S",1/2-1/2,2782,C67,2655
120,8th Sinquefield Cup 2021,Saint Louis USA,2021.08.24,7.3,"Mamedyarov,S","Caruana,F",0-1,2806,E20,2782
121,8th Sinquefield Cup 2021,Saint Louis USA,2021.08.25,8.1,"Xiong,Jeffery","Mamedyarov,S",1/2-1/2,2782,D31,2710
122,23rd European Teams,Terme Catez SLO,2021.11.12,1.2,"Mamedyarov,S","Vocaturo,D",1-0,2632,E49,2765
123,23rd European Teams,Terme Catez SLO,2021.11.13,2.2,"Indjic,A","Mamedyarov,S",0-1,2765,D02,2612
124,23rd European Teams,Terme Catez SLO,2021.11.14,3.2,"Mamedyarov,S","Nisipeanu,LD",1-0,2651,D37,2765
125,23rd European Teams,Terme Catez SLO,2021.11.15,4.1,"Erdos,V","Mamedyarov,S",1/2-1/2,2765,C47,2615
126,23rd European Teams,Terme Catez SLO,2021.11.16,5.1,"Mamedyarov,S","Grischuk,A",1/2-1/2,2773,A35,2765
