,Event,Site,Date,Round,White,Black,Result,BlackElo,ECO,WhiteElo
100,Online Nations Cup Prelim,chess.com INT,2020.05.06,4.1,"Nepomniachtchi,I","Radjabov,T",1-0,2765,D37,2784
101,Online Nations Cup Prelim,chess.com INT,2020.05.07,5.1,"Anand,V","Nepomniachtchi,I",1-0,2784,D85,2753
102,Online Nations Cup Prelim,chess.com INT,2020.05.07,6.1,"Nepomniachtchi,I","Vachier Lagrave,M",0-1,2778,B12,2784
103,Online Nations Cup Prelim,chess.com INT,2020.05.08,7.1,"Nakamura,Hi","Nepomniachtchi,I",1-0,2784,D85,2736
104,Online Nations Cup Prelim,chess.com INT,2020.05.08,8.1,"Nepomniachtchi,I",Ding Liren,1/2-1/2,2791,D45,2784
105,Play for Russia Prelim,lichess.org INT,2020.05.12,1.2,"Nepomniachtchi,I","Inarkiev,E",1/2-1/2,2661,A11,2784
106,Play for Russia Prelim,lichess.org INT,2020.05.12,2.4,"Kramnik,V","Nepomniachtchi,I",1-0,2784,A36,2753
107,Play for Russia Prelim,lichess.org INT,2020.05.12,3.1,"Nepomniachtchi,I","Riazantsev,A",1-0,2638,B03,2784
108,Play for Russia Prelim,lichess.org INT,2020.05.12,4.4,"Nepomniachtchi,I","Karjakin,Sergey",1/2-1/2,2752,A28,2784
109,Play for Russia Prelim,lichess.org INT,2020.05.12,5.2,"Grischuk,A","Nepomniachtchi,I",1/2-1/2,2784,A48,2777
110,Play for Russia Prelim,lichess.org INT,2020.05.12,6.3,"Tomashevsky,E","Nepomniachtchi,I",1-0,2784,A35,2706
111,Play for Russia Prelim,lichess.org INT,2020.05.12,7.3,"Nepomniachtchi,I","Svidler,P",1/2-1/2,2723,A10,2784
112,Play for Russia Prelim,lichess.org INT,2020.05.13,8.2,"Inarkiev,E","Nepomniachtchi,I",1-0,2784,A40,2661
113,Play for Russia Prelim,lichess.org INT,2020.05.13,9.4,"Nepomniachtchi,I","Kramnik,V",0-1,2753,C11,2784
114,Play for Russia Prelim,lichess.org INT,2020.05.13,10.1,"Riazantsev,A","Nepomniachtchi,I",0-1,2784,A40,2638
115,Play for Russia Prelim,lichess.org INT,2020.05.13,11.4,"Karjakin,Sergey","Nepomniachtchi,I",1-0,2784,D87,2752
116,Play for Russia Prelim,lichess.org INT,2020.05.13,12.2,"Nepomniachtchi,I","Grischuk,A",1/2-1/2,2777,A01,2784
117,Play for Russia Prelim,lichess.org INT,2020.05.13,13.3,"Svidler,P","Nepomniachtchi,I",1-0,2784,A07,2723
118,Play for Russia Prelim,lichess.org INT,2020.05.13,14.3,"Nepomniachtchi,I","Tomashevsky,E",1/2-1/2,2706,C47,2784
119,Chessbrah Inv May 2020,chess.com INT,2020.05.15,1.11,"Caruana,F","Nepomniachtchi,I",0-1,2784,A29,2835
120,Chessbrah Inv May 2020,chess.com INT,2020.05.15,1.12,"Nepomniachtchi,I","Caruana,F",1-0,2835,C45,2784
121,Chessbrah Inv May 2020,chess.com INT,2020.05.15,1.13,"Caruana,F","Nepomniachtchi,I",1/2-1/2,2784,A29,2835
122,Chessbrah Inv May 2020,chess.com INT,2020.05.15,1.14,"Nepomniachtchi,I","Caruana,F",0-1,2835,C44,2784
123,Chessbrah Inv May 2020,chess.com INT,2020.05.16,2.2,"Nepomniachtchi,I","Giri,A",0-1,2764,B23,2784
124,Chessbrah Inv May 2020,chess.com INT,2020.05.16,2.3,"Giri,A","Nepomniachtchi,I",0-1,2784,B06,2764
125,Chessbrah Inv May 2020,chess.com INT,2020.05.16,2.4,"Nepomniachtchi,I","Giri,A",0-1,2764,A28,2784
126,Chessbrah Inv May 2020,chess.com INT,2020.05.16,2.1,"Giri,A","Nepomniachtchi,I",1-0,2784,C19,2764
127,Titled Tuesday 26th May,chess.com INT,2020.05.26,2,"Nepomniachtchi,I","Danielian,E",1-0,2407,B07,2784
128,Titled Tuesday 26th May,chess.com INT,2020.05.26,3,"Khanin,S","Nepomniachtchi,I",0-1,2784,B90,2482
129,Titled Tuesday 26th May,chess.com INT,2020.05.26,4,"Savchenko,B","Nepomniachtchi,I",0-1,2784,B90,2564
130,Titled Tuesday 26th May,chess.com INT,2020.05.26,5,"Nepomniachtchi,I","Sadhwani,Raunak",1-0,2545,B10,2784
131,Titled Tuesday 26th May,chess.com INT,2020.05.26,6,"Svane,R","Nepomniachtchi,I",0-1,2784,D78,2613
132,Titled Tuesday 26th May,chess.com INT,2020.05.26,7,"Nepomniachtchi,I","Tang,Andrew",1-0,2538,C60,2784
133,Titled Tuesday 26th May,chess.com INT,2020.05.26,8,"Nepomniachtchi,I","Abdusattorov,Nodirbek",1-0,2627,B95,2784
134,Titled Tuesday 26th May,chess.com INT,2020.05.26,9,"Artemiev,V","Nepomniachtchi,I",1-0,2784,A05,2716
135,Titled Tuesday 26th May,chess.com INT,2020.05.26,10,"Nepomniachtchi,I","Matlakov,M",1-0,2685,B47,2784
136,Titled Tuesday 9th June,chess.com INT,2020.06.09,2,"Maze,S","Nepomniachtchi,I",0-1,2784,B51,2557
137,Titled Tuesday 9th June,chess.com INT,2020.06.09,3,"Nepomniachtchi,I","Kushagra,Mohan",1-0,2351,E90,2784
138,Titled Tuesday 9th June,chess.com INT,2020.06.09,4,"Nepomniachtchi,I","Sanal,V",1-0,2581,C41,2784
139,Titled Tuesday 9th June,chess.com INT,2020.06.09,5,"Ramirez,Alej","Nepomniachtchi,I",0-1,2784,A04,2567
140,Titled Tuesday 9th June,chess.com INT,2020.06.09,6,"Nepomniachtchi,I","Kovalev,Vl",1/2-1/2,2648,E32,2784
141,Titled Tuesday 9th June,chess.com INT,2020.06.09,7,"Abdusattorov,Nodirbek","Nepomniachtchi,I",1-0,2784,B53,2627
142,Titled Tuesday 9th June,chess.com INT,2020.06.09,8,"Nepomniachtchi,I","Livaic,Leon",1-0,2507,D35,2784
143,Titled Tuesday 9th June,chess.com INT,2020.06.09,9,"Martinez Alcantara,Jose Eduardo","Nepomniachtchi,I",1/2-1/2,2784,A28,2620
144,Titled Tuesday 9th June,chess.com INT,2020.06.09,10,"Nepomniachtchi,I","Bachmann,Ax",1-0,2599,D20,2784
145,Chessable Masters GpB,chess24.com INT,2020.06.21,1.2,"Nepomniachtchi,I","Radjabov,T",1-0,2765,E18,2784
146,Chessable Masters GpB,chess24.com INT,2020.06.21,2.3,"Caruana,F","Nepomniachtchi,I",1-0,2784,A22,2835
147,Chessable Masters GpB,chess24.com INT,2020.06.21,3.1,"Nepomniachtchi,I",Ding Liren,1/2-1/2,2791,D39,2784
148,Chessable Masters GpB,chess24.com INT,2020.06.21,4.2,"Giri,A","Nepomniachtchi,I",1/2-1/2,2784,E06,2764
149,Chessable Masters GpB,chess24.com INT,2020.06.21,5.3,"Nepomniachtchi,I","Vachier Lagrave,M",1/2-1/2,2778,C84,2784
150,Chessable Masters GpB,chess24.com INT,2020.06.23,6.2,"Radjabov,T","Nepomniachtchi,I",1/2-1/2,2784,D42,2765
151,Chessable Masters GpB,chess24.com INT,2020.06.23,7.3,"Nepomniachtchi,I","Caruana,F",1-0,2835,C78,2784
152,Chessable Masters GpB,chess24.com INT,2020.06.23,8.1,Ding Liren,"Nepomniachtchi,I",1-0,2784,E60,2791
153,Chessable Masters GpB,chess24.com INT,2020.06.23,9.2,"Nepomniachtchi,I","Giri,A",1/2-1/2,2764,C65,2784
154,Chessable Masters GpB,chess24.com INT,2020.06.23,10.3,"Vachier Lagrave,M","Nepomniachtchi,I",0-1,2784,E48,2778
155,Chessable Masters Final 8,chess24.com INT,2020.06.25,1.12,"Artemiev,V","Nepomniachtchi,I",1/2-1/2,2784,A35,2716
156,Chessable Masters Final 8,chess24.com INT,2020.06.25,1.13,"Nepomniachtchi,I","Artemiev,V",1-0,2716,B28,2784
157,Chessable Masters Final 8,chess24.com INT,2020.06.25,1.11,"Nepomniachtchi,I","Artemiev,V",1-0,2716,C76,2784
158,Chessable Masters Final 8,chess24.com INT,2020.06.27,1.22,"Nepomniachtchi,I","Artemiev,V",1-0,2716,C63,2784
159,Chessable Masters Final 8,chess24.com INT,2020.06.27,1.21,"Artemiev,V","Nepomniachtchi,I",1/2-1/2,2784,A45,2716
160,Chessable Masters Final 8,chess24.com INT,2020.06.27,1.23,"Artemiev,V","Nepomniachtchi,I",0-1,2784,A01,2716
161,Chessable Masters Final 8,chess24.com INT,2020.06.30,2.12,"Giri,A","Nepomniachtchi,I",1-0,2784,D41,2764
