,Event,Site,Date,Round,White,Black,Result,BlackElo,ECO,WhiteElo
1626,European Online CC PlayC,Tornelo INT,2021.03.29,4.2,"Fedoseev,Vl3","Tomashevsky,E",1/2-1/2,2706,C65,2687
1627,European Online CC PlayC,Tornelo INT,2021.03.29,5.2,"Tomashevsky,E","Adams,Mi",0-1,2716,A20,2706
1628,Titled Tuesday 30th Mar,chess.com INT,2021.03.30,1,"Meissner,F","Tomashevsky,E",0-1,2706,C01,2362
1629,Titled Tuesday 30th Mar,chess.com INT,2021.03.30,2,"Tomashevsky,E","Kretov,E",1-0,2269,A30,2706
1630,Titled Tuesday 30th Mar,chess.com INT,2021.03.30,4,"Tomashevsky,E","Shapkin,Anatoliy",1/2-1/2,2283,A30,2706
1631,Titled Tuesday 30th Mar,chess.com INT,2021.03.30,5,"Macovei,Andrei","Tomashevsky,E",0-1,2706,C10,2453
1632,Titled Tuesday 30th Mar,chess.com INT,2021.03.30,6,"Tomashevsky,E","Petrovskyi,Vadym",1-0,2138,E17,2706
1633,Titled Tuesday 30th Mar,chess.com INT,2021.03.30,7,"Kobo,Ori","Tomashevsky,E",0-1,2706,E20,2460
1634,Titled Tuesday 30th Mar,chess.com INT,2021.03.30,8,"Tomashevsky,E","Ibarra Jerez,JC",1-0,2553,A20,2706
1635,Titled Tuesday 30th Mar,chess.com INT,2021.03.30,9,"Tomashevsky,E","Nakamura,Hi",0-1,2736,A20,2706
1636,Titled Tuesday 30th Mar,chess.com INT,2021.03.30,10,"Demidov,M","Tomashevsky,E",1/2-1/2,2706,D02,2523
1637,Titled Tuesday 30th Mar,chess.com INT,2021.03.30,11,"Tomashevsky,E","Eljanov,P",1-0,2672,A46,2706
1638,Titled Tuesday 6th Apr,chess.com INT,2021.04.06,1,"Manukian,Ar","Tomashevsky,E",0-1,2706,B12,2196
1639,Titled Tuesday 6th Apr,chess.com INT,2021.04.06,3,"Araujo Sanchez,Josue","Tomashevsky,E",0-1,2706,A15,2337
1640,Titled Tuesday 6th Apr,chess.com INT,2021.04.06,4,"Tomashevsky,E","Rustemov,A",1/2-1/2,2525,D02,2706
1641,Titled Tuesday 6th Apr,chess.com INT,2021.04.06,5,"Arabidze,M","Tomashevsky,E",1/2-1/2,2706,D02,2437
1642,Titled Tuesday 6th Apr,chess.com INT,2021.04.06,6,"Tomashevsky,E","Gusarov,G",1-0,2354,B10,2706
1643,Titled Tuesday 6th Apr,chess.com INT,2021.04.06,7,"Maly,Al","Tomashevsky,E",1/2-1/2,2706,E16,2371
1644,Titled Tuesday 6th Apr,chess.com INT,2021.04.06,8,"Tomashevsky,E","Najer,E",0-1,2648,A20,2706
1645,Titled Tuesday 6th Apr,chess.com INT,2021.04.06,9,"Ortega,Mariano","Tomashevsky,E",1-0,2706,B13,2463
1646,Titled Tuesday 6th Apr,chess.com INT,2021.04.06,10,"Tomashevsky,E","Egorov,E",1-0,2293,A10,2706
1647,Titled Tuesday 6th Apr,chess.com INT,2021.04.06,11,"Tomashevsky,E","Vlachos,Anatole",1-0,2438,A91,2706
1648,Titled Tuesday 13th Apr,chess.com INT,2021.04.13,1,"Tomashevsky,E","Ronka,E",0-1,2303,A13,2706
1649,Titled Tuesday 13th Apr,chess.com INT,2021.04.13,2,"Zhukov,Maksim","Tomashevsky,E",0-1,2706,E47,2090
1650,Titled Tuesday 13th Apr,chess.com INT,2021.04.13,3,"Tomashevsky,E","Mustafayev,Farid",1-0,2334,D38,2706
1651,Titled Tuesday 13th Apr,chess.com INT,2021.04.13,4,"Aldokhin,I","Tomashevsky,E",1-0,2706,B16,2413
1652,Titled Tuesday 13th Apr,chess.com INT,2021.04.13,5,"Tomashevsky,E","Albuquerque Junior,Wellington S.",1/2-1/2,2209,B51,2706
1653,Titled Tuesday 13th Apr,chess.com INT,2021.04.13,6,"Khachatryan,Anna","Tomashevsky,E",0-1,2706,E51,2024
1654,Titled Tuesday 13th Apr,chess.com INT,2021.04.13,7,"Tomashevsky,E","Sarkar,J",1-0,2365,B50,2706
1655,Titled Tuesday 13th Apr,chess.com INT,2021.04.13,8,"Dobrowolski,P","Tomashevsky,E",1-0,2706,B03,2413
1656,Titled Tuesday 13th Apr,chess.com INT,2021.04.13,9,"Tomashevsky,E","Vovk,Or",1-0,2315,A40,2706
1657,Titled Tuesday 13th Apr,chess.com INT,2021.04.13,10,"Shevtchenko,O","Tomashevsky,E",1/2-1/2,2706,C07,2054
1658,Titled Tuesday 13th Apr,chess.com INT,2021.04.13,11,"Tomashevsky,E","Blomqvist,E",1-0,2535,B17,2706
1659,European Hybrid Qual 2021,Tornelo INT,2021.05.26,2.1,"Tomashevsky,E","Michalik,P",1-0,2594,A15,2706
1660,European Hybrid Qual 2021,Tornelo INT,2021.05.27,2.2,"Michalik,P","Tomashevsky,E",1/2-1/2,2706,C67,2594
