,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169
128,16.0,19.0,1.0,3.0,22.0,35.0,11.0,1.0,51.0,32.0,21.0,8.0,3.0,47.0,21.0,0.0,0.0,12.0,55.0,4.0,14.0,14.0,0.0,21.0,2.0,20.0,54.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,15.0,0.0,25.0,9.0,0.0,3.0,8.0,11.0,19.0,18.0,15.0,36.0,4.0,8.0,22.0,25.0,0.0,3.0,80.0,3.0,15.0,2.0,30.0,0.0,96.0,23.0,0.0,0.0,12.0,17.0,1.0,3.0,1.0,17.0,0.0,2.0,4.0,2.0,12.0,3.0,0.0,21.0,0.0,28.0,0.0,7.0,1.0,522.0,0.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,8.0,1.0,43.0,31.0,0.0,22.0,0.0,13.0,24.0,0.0,10.0,6.0,0.0,9.0,35.0,3.0,12.0,10.0,16.0,2.0,41.0,52.0,16.0,0.0,15.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,45.0,7.0,16.0,16.0,19.0,0.0,13.0,0.0,33.0,9.0,9.0,0.0,0.0,13.0,0.0,44.0,4.0,15.0,21.0,15.0,12.0,23.0,35.0,25.0,22.0,0.0,68.0,20.0,0.0,27.0,13.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,30.0,10.0,4.0,18.0,25.0,15.0,44.0,2.0,0.0,50.0,9.0,18.0,0.0,0.0,0.0,6.0,59.0,42.0,0.0,172.0,237.0,0.0,74.0,362.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,6.0,8.0,19.0,5.0,2.0,22.0,23.0,54.0,13.0,24.0,14.0,14.0,141.0,0.0,0.0,61.0,0.0,46.0,33.0,95.0,3.0,92.0,77.0,1.0,0.0,94.0,0.0,361.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,9.0,30.0,8.0,4.0,16.0,8.0,17.0,4.0,7.0,8.0,5.0,56.0,115.0,66.0,70.0,63.0,40.0,60.0,0.0,0.0,7.0,0.0,0.0,39.0,0.0,65.0,260.0,33.0,29.0,0.0,0.0,0.0,0.0,7.0,110.0,255.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,121.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,13.0,2.0,0.0,20.0,13.0,7.0,7.0,21.0,17.0,17.0,33.0,46.0,19.0,339.0,108.0,1.0,0.0,12.0,135.0,0.0,0.0,60.0,0.0,0.0,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,5.0,32.0,7.0,29.0,14.0,16.0,3.0,9.0,12.0,11.0,11.0,76.0,20.0,33.0,79.0,98.0,96.0,93.0,51.0,0.0,80.0,0.0,85.0,45.0,7.0,130.0,108.0,90.0,26.0,1.0,34.0,85.0,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,20.0,11.0,1.0,0.0,0.0,22.0,0.0,30.0,10.0,18.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,38.0,23.0,8.0,56.0,3.0,16.0,7.0,13.0,26.0,38.0,29.0,57.0,106.0,101.0,149.0,19.0,34.0,0.0,15.0,72.0,31.0,381.0,98.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,31.0,12.0,9.0,54.0,23.0,27.0,8.0,19.0,29.0,38.0,25.0,9.0,0.0,4.0,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,16.0,4.0,8.0,0.0,39.0,9.0,0.0,0.0,18.0,0.0,13.0,0.0,6.0,67.0,16.0,16.0,0.0,0.0,10.0,17.0,27.0,0.0,0.0,12.0,43.0,63.0,38.0,5.0,11.0,2.0,4.0,46.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,13.0,1.0,17.0,38.0,6.0,0.0,74.0,22.0,0.0,7.0,0.0,10.0,90.0,3.0,68.0,151.0,42.0,64.0,0.0,30.0,48.0,16.0,6.0,0.0,48.0,600.0,19.0,13.0,45.0,259.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,49.0,13.0,7.0,0.0,0.0,0.0,9.0,7.0,0.0,3.0,0.0,16.0,86.0,99.0,0.0,8.0,41.0,7.0,0.0,6.0,6.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,36.0,3.0,36.0,27.0,27.0,35.0,41.0,16.0,0.0,0.0,4.0,2.0,32.0,0.0,4.0,44.0,0.0,8.0,3.0,62.0,5.0,11.0,34.0,24.0,5.0,10.0,4.0,107.0,8.0,5.0,33.0,0.0,0.0,0.0,9.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,90.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,2.0,0.0,47.0,8.0,23.0,10.0,0.0,63.0,13.0,41.0,11.0,0.0,70.0,0.0,36.0,51.0,45.0,16.0,172.0,0.0,0.0,198.0,0.0,140.0,134.0,5.0,8.0,34.0,16.0,0.0,71.0,0.0,0.0,81.0,74.0,29.0,0.0,0.0,8.0,15.0,17.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,19.0,59.0,4.0,45.0,0.0,0.0,12.0,5.0,21.0,51.0,26.0,30.0,12.0,7.0,25.0,0.0,0.0,19.0,0.0,4.0,7.0,0.0,47.0,24.0,0.0,13.0,8.0,7.0,31.0,33.0,11.0,4.0,0.0,0.0,1.0,5.0,32.0,39.0,0.0,53.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,14.0,13.0,42.0,0.0,35.0,11.0,10.0,11.0,42.0,0.0,16.0,30.0,22.0,0.0,31.0,8.0,6.0,34.0,13.0,0.0,27.0,0.0,77.0,56.0,16.0,27.0,0.0,7.0,17.0,11.0,15.0,35.0,64.0,203.0,0.0,56.0,0.0,200.0,26.0,44.0,289.0,0.0,4.0,0.0,34.0,6.0,72.0,138.0,69.0,262.0,159.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,11.0,9.0,5.0,22.0,10.0,0.0,45.0,66.0,68.0,0.0,34.0,54.0,157.0,10.0,87.0,27.0,130.0,86.0,42.0,69.0,25.0,0.0,0.0,0.0,0.0,12.0,6.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,8.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,10.0,5.0,6.0,0.0,30.0,0.0,0.0,27.0,1.0,50.0,0.0,13.0,11.0,85.0,5.0,8.0,164.0,42.0,0.0,18.0,11.0,84.0,20.0,26.0,129.0,18.0,26.0,21.0,189.0,236.0,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,19.0,13.0,9.0,10.0,5.0,2.0,34.0,21.0,8.0,23.0,81.0,7.0,35.0,3.0,29.0,35.0,10.0,19.0,1.0,146.0,0.0,16.0,0.0,0.0,0.0,4.0,4.0,103.0,98.0,27.0,68.0,59.0,0.0,12.0,3.0,12.0,0.0,32.0,1.0,130.0,0.0,18.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,8.0,0.0,13.0,34.0,4.0,11.0,22.0,3.0,7.0,11.0,17.0,11.0,31.0,23.0,43.0,32.0,193.0,48.0,42.0,0.0,73.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,43.0,0.0,20.0,10.0,23.0,11.0,4.0,24.0,0.0,25.0,13.0,16.0,66.0,13.0,13.0,30.0,6.0,7.0,58.0,26.0,7.0,43.0,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,18.0,27.0,53.0,0.0,24.0,32.0,14.0,122.0,31.0,54.0,32.0,67.0,7.0,0.0,0.0,17.0,31.0,24.0,37.0,1.0,0.0,50.0,0.0,119.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,43.0,33.0,16.0,12.0,24.0,35.0,66.0,8.0,2.0,17.0,34.0,11.0,47.0,0.0,37.0,5.0,66.0,14.0,0.0,0.0,3.0,54.0,87.0,22.0,0.0,12.0,21.0,38.0,66.0,31.0,37.0,0.0,0.0,0.0,12.0,0.0,485.0,0.0,87.0,35.0,18.0,29.0,123.0,0.0,56.0,35.0,54.0,5.0,20.0,295.0,56.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,47.0,1.0,54.0,32.0,0.0,17.0,14.0,0.0,109.0,80.0,0.0,159.0,5.0,293.0,43.0,4.0,75.0,77.0,10.0,45.0,1.0,66.0,0.0,197.0,37.0,31.0,38.0,210.0,27.0,20.0,49.0,520.0,97.0,168.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,62.0,0.0,11.0,15.0,12.0,0.0,34.0,8.0,72.0,70.0,23.0,117.0,74.0,103.0,16.0,35.0,60.0,11.0,58.0,29.0,0.0,208.0,21.0,84.0,154.0,0.0,57.0,14.0,106.0,0.0,4.0,302.0,22.0,0.0,112.0,15.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,11.0,15.0,0.0,18.0,0.0,23.0,12.0,25.0,1.0,84.0,69.0,0.0,18.0,4.0,25.0,21.0,17.0,49.0,16.0,0.0,0.0,18.0,29.0,275.0,0.0,0.0,10.0,0.0,0.0,52.0,0.0,5.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,89.0,31.0,15.0,6.0,11.0,0.0,17.0,17.0,3.0,30.0,20.0,8.0,19.0,0.0,77.0,10.0,64.0,0.0,4.0,24.0,9.0,0.0,375.0,33.0,82.0,276.0,234.0,50.0,93.0,5.0,127.0,93.0,114.0,78.0,21.0,0.0,987.0,156.0,87.0,0.0,647.0,555.0,15.0,215.0,0.0,5.0,4.0,14.0,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,13.0,5.0,12.0,10.0,23.0,0.0,26.0,0.0,8.0,21.0,4.0,8.0,9.0,62.0,11.0,5.0,4.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,11.0,0.0,19.0,6.0,48.0,0.0,26.0,0.0,39.0,0.0,9.0,14.0,0.0,15.0,0.0,0.0,105.0,16.0,26.0,40.0,8.0,42.0,69.0,10.0,9.0,0.0,12.0,142.0,511.0,13.0,0.0,10.0,137.0,1016.0,25.0,33.0,127.0,303.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,6.0,35.0,9.0,13.0,8.0,12.0,16.0,7.0,47.0,8.0,0.0,25.0,50.0,23.0,6.0,24.0,39.0,0.0,0.0,47.0,6.0,49.0,248.0,10.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,21.0,38.0,13.0,8.0,15.0,23.0,0.0,5.0,0.0,2.0,1.0,10.0,1.0,17.0,11.0,35.0,0.0,33.0,6.0,15.0,37.0,15.0,0.0,20.0,50.0,14.0,0.0,143.0,0.0,9.0,23.0,37.0,27.0,0.0,6.0,13.0,34.0,34.0,31.0,10.0,8.0,0.0,13.0,33.0,165.0,45.0,2.0,13.0,46.0,91.0,240.0,23.0,88.0,13.0,231.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,34.0,0.0,27.0,7.0,35.0,29.0,69.0,32.0,34.0,45.0,13.0,20.0,29.0,12.0,22.0,0.0,0.0,61.0,58.0,10.0,1.0,14.0,0.0,0.0,0.0,32.0,1.0,0.0,55.0,0.0,32.0,79.0,57.0,26.0,220.0,317.0,159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,39.0,26.0,19.0,0.0,15.0,0.0,33.0,20.0,12.0,4.0,46.0,45.0,50.0,9.0,8.0,51.0,38.0,21.0,19.0,3.0,15.0,2.0,38.0,1.0,8.0,0.0,7.0,42.0,0.0,1.0,10.0,4.0,62.0,65.0,0.0,111.0,34.0,0.0,247.0,4.0,66.0,89.0,121.0,102.0,45.0,150.0,0.0,55.0,0.0,225.0,0.0,137.0,31.0,0.0,525.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,34.0,30.0,44.0,15.0,46.0,61.0,86.0,6.0,12.0,0.0,0.0,33.0,43.0,26.0,49.0,1.0,0.0,115.0,23.0,0.0,7.0,0.0,0.0,55.0,0.0,0.0,9.0,2.0,62.0,13.0,0.0,0.0,14.0,0.0,0.0,42.0,32.0,0.0,183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,19.0,18.0,15.0,10.0,10.0,7.0,5.0,0.0,10.0,8.0,63.0,15.0,7.0,3.0,20.0,5.0,16.0,6.0,20.0,21.0,0.0,10.0,127.0,6.0,19.0,0.0,12.0,0.0,10.0,11.0,11.0,0.0,0.0,14.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,2.0,0.0,36.0,92.0,7.0,72.0,0.0,5.0,18.0,2.0,3.0,45.0,552.0,4.0,552.0,146.0,0.0,29.0,0.0,718.0,72.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,7.0,36.0,13.0,22.0,0.0,0.0,0.0,46.0,19.0,27.0,7.0,57.0,14.0,79.0,63.0,57.0,29.0,68.0,3.0,0.0,38.0,11.0,51.0,0.0,0.0,28.0,25.0,72.0,0.0,0.0,4.0,46.0,0.0,24.0,184.0,0.0,70.0,73.0,167.0,16.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,25.0,36.0,23.0,49.0,11.0,3.0,10.0,9.0,1.0,21.0,64.0,6.0,26.0,6.0,47.0,60.0,2.0,54.0,77.0,0.0,9.0,11.0,29.0,1.0,129.0,0.0,151.0,0.0,25.0,0.0,32.0,0.0,4.0,4.0,2.0,79.0,148.0,0.0,4.0,45.0,15.0,0.0,0.0,96.0,8.0,91.0,41.0,51.0,37.0,81.0,128.0,43.0,60.0,102.0,159.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,2.0,31.0,17.0,11.0,7.0,4.0,79.0,33.0,99.0,89.0,28.0,149.0,56.0,30.0,22.0,0.0,81.0,27.0,0.0,6.0,0.0,35.0,27.0,7.0,0.0,0.0,14.0,34.0,56.0,0.0,11.0,27.0,1.0,8.0,6.0,9.0,47.0,0.0,24.0,15.0,59.0,0.0,46.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,17.0,22.0,15.0,11.0,15.0,18.0,10.0,8.0,0.0,0.0,8.0,13.0,2.0,15.0,32.0,6.0,90.0,28.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,11.0,0.0,0.0,62.0,0.0,0.0,0.0,24.0,6.0,23.0,17.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,6.0,0.0,4.0,2.0,15.0,12.0,0.0,0.0,2.0,8.0,1.0,25.0,0.0,0.0,113.0,0.0,0.0,7.0,0.0,4.0,12.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,3.0,11.0,349.0,0.0,0.0,0.0,0.0,0.0,524.0,12.0,9.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,0.0,3.0,7.0,13.0,17.0,7.0,8.0,22.0,9.0,14.0,21.0,5.0,8.0,2.0,30.0,3.0,8.0,49.0,0.0,4.0,26.0,23.0,23.0,9.0,0.0,54.0,24.0,25.0,44.0,40.0,6.0,83.0,4.0,0.0,15.0,14.0,170.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,47.0,17.0,42.0,47.0,8.0,10.0,0.0,1.0,0.0,6.0,10.0,10.0,18.0,135.0,36.0,20.0,0.0,104.0,0.0,0.0,7.0,60.0,101.0,0.0,16.0,0.0,7.0,6.0,197.0,0.0,4.0,0.0,15.0,27.0,20.0,0.0,0.0,20.0,15.0,88.0,0.0,0.0,17.0,31.0,72.0,0.0,0.0,0.0,217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,8.0,14.0,11.0,4.0,26.0,15.0,6.0,0.0,17.0,23.0,25.0,25.0,16.0,6.0,0.0,24.0,0.0,20.0,10.0,0.0,46.0,24.0,76.0,31.0,61.0,0.0,26.0,0.0,0.0,3.0,37.0,66.0,39.0,38.0,40.0,0.0,39.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,13.0,11.0,29.0,39.0,0.0,12.0,5.0,24.0,13.0,36.0,9.0,20.0,28.0,5.0,17.0,17.0,20.0,23.0,13.0,60.0,8.0,15.0,6.0,26.0,233.0,111.0,4.0,0.0,274.0,0.0,23.0,16.0,50.0,0.0,0.0,17.0,44.0,0.0,23.0,0.0,35.0,0.0,0.0,7.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
