,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125
146,18.0,34.0,0.0,43.0,8.0,75.0,12.0,12.0,14.0,25.0,25.0,41.0,2.0,14.0,0.0,0.0,40.0,79.0,4.0,0.0,24.0,48.0,15.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,30.0,43.0,0.0,0.0,109.0,126.0,115.0,63.0,0.0,91.0,0.0,94.0,335.0,153.0,18.0,66.0,49.0,150.0,21.0,56.0,0.0,97.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,6.0,14.0,44.0,10.0,12.0,12.0,27.0,35.0,15.0,0.0,0.0,9.0,5.0,43.0,9.0,72.0,0.0,49.0,10.0,4.0,14.0,16.0,16.0,13.0,9.0,15.0,36.0,27.0,6.0,5.0,1.0,1.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,35.0,20.0,7.0,6.0,18.0,5.0,0.0,0.0,32.0,14.0,12.0,28.0,0.0,32.0,98.0,0.0,53.0,19.0,0.0,23.0,0.0,8.0,0.0,23.0,9.0,52.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,21.0,19.0,35.0,17.0,2.0,9.0,0.0,21.0,6.0,46.0,16.0,0.0,11.0,58.0,0.0,2.0,3.0,16.0,6.0,12.0,1.0,0.0,45.0,4.0,103.0,0.0,178.0,64.0,74.0,84.0,0.0,20.0,44.0,0.0,139.0,0.0,105.0,104.0,0.0,0.0,8.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,679.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,22.0,15.0,16.0,36.0,27.0,35.0,11.0,81.0,22.0,0.0,8.0,24.0,10.0,0.0,35.0,11.0,0.0,15.0,2.0,4.0,13.0,9.0,0.0,12.0,94.0,0.0,2.0,0.0,2.0,34.0,44.0,0.0,33.0,116.0,16.0,0.0,67.0,5.0,0.0,56.0,15.0,19.0,0.0,70.0,4.0,27.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,3.0,0.0,0.0,31.0,12.0,8.0,6.0,1.0,0.0,33.0,46.0,102.0,5.0,0.0,17.0,30.0,28.0,24.0,67.0,16.0,2.0,25.0,57.0,0.0,173.0,0.0,0.0,0.0,23.0,25.0,598.0,0.0,0.0,15.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,23.0,9.0,35.0,29.0,15.0,0.0,55.0,42.0,99.0,13.0,12.0,27.0,22.0,38.0,12.0,1.0,396.0,4.0,26.0,0.0,66.0,0.0,33.0,66.0,11.0,152.0,35.0,90.0,232.0,112.0,58.0,63.0,50.0,202.0,58.0,24.0,114.0,0.0,49.0,60.0,77.0,82.0,49.0,96.0,182.0,29.0,20.0,6.0,148.0,0.0,0.0,57.0,15.0,0.0,15.0,14.0,0.0,220.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,0.0,4.0,42.0,17.0,29.0,33.0,6.0,4.0,30.0,27.0,130.0,145.0,0.0,10.0,27.0,9.0,7.0,0.0,68.0,18.0,0.0,47.0,8.0,0.0,3.0,49.0,24.0,187.0,37.0,38.0,101.0,44.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,15.0,55.0,40.0,1.0,40.0,3.0,0.0,10.0,17.0,28.0,10.0,17.0,56.0,7.0,11.0,35.0,122.0,40.0,0.0,6.0,14.0,8.0,17.0,229.0,62.0,0.0,4.0,0.0,25.0,212.0,55.0,50.0,58.0,26.0,0.0,113.0,91.0,0.0,2.0,113.0,178.0,6.0,30.0,30.0,29.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,0.0,0.0,13.0,45.0,18.0,27.0,29.0,0.0,21.0,28.0,51.0,104.0,0.0,38.0,22.0,16.0,21.0,0.0,43.0,88.0,72.0,26.0,30.0,0.0,31.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,12.0,24.0,20.0,0.0,25.0,17.0,3.0,37.0,6.0,0.0,10.0,11.0,4.0,26.0,15.0,11.0,0.0,17.0,1.0,0.0,18.0,0.0,0.0,0.0,9.0,23.0,0.0,0.0,0.0,28.0,11.0,12.0,6.0,54.0,27.0,14.0,0.0,11.0,5.0,0.0,0.0,50.0,22.0,52.0,19.0,10.0,14.0,9.0,8.0,16.0,0.0,0.0,15.0,1.0,56.0,0.0,48.0,17.0,1.0,11.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,8.0,26.0,38.0,18.0,19.0,0.0,9.0,9.0,23.0,0.0,12.0,1.0,0.0,22.0,40.0,59.0,4.0,1.0,28.0,18.0,50.0,0.0,14.0,51.0,74.0,54.0,0.0,29.0,52.0,63.0,14.0,37.0,6.0,10.0,17.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,20.0,20.0,0.0,65.0,48.0,14.0,3.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,10.0,16.0,24.0,9.0,14.0,0.0,20.0,31.0,2.0,31.0,42.0,0.0,3.0,9.0,11.0,24.0,74.0,3.0,11.0,82.0,23.0,12.0,90.0,0.0,17.0,12.0,10.0,2.0,0.0,18.0,0.0,57.0,94.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,44.0,7.0,27.0,0.0,8.0,0.0,0.0,1.0,0.0,75.0,25.0,42.0,144.0,0.0,248.0,32.0,38.0,396.0,147.0,99.0,39.0,56.0,50.0,33.0,133.0,222.0,323.0,90.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,9.0,13.0,1.0,17.0,5.0,24.0,5.0,85.0,43.0,23.0,15.0,38.0,16.0,71.0,88.0,23.0,20.0,42.0,26.0,19.0,0.0,0.0,18.0,60.0,27.0,321.0,21.0,44.0,0.0,2.0,28.0,176.0,32.0,236.0,0.0,260.0,0.0,129.0,0.0,87.0,25.0,218.0,129.0,31.0,0.0,0.0,25.0,0.0,9.0,0.0,0.0,0.0,2.0,16.0,3.0,32.0,0.0,0.0,9.0,0.0,6.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,18.0,16.0,59.0,33.0,13.0,17.0,8.0,45.0,16.0,64.0,47.0,33.0,64.0,0.0,0.0,10.0,4.0,0.0,4.0,21.0,13.0,26.0,9.0,0.0,5.0,0.0,16.0,14.0,45.0,658.0,0.0,239.0,7.0,410.0,47.0,16.0,43.0,323.0,25.0,27.0,165.0,6.0,52.0,0.0,2.0,0.0,0.0,0.0,702.0,17.0,67.0,1.0,11.0,0.0,305.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,5.0,0.0,3.0,24.0,6.0,5.0,2.0,8.0,7.0,36.0,76.0,53.0,20.0,19.0,13.0,0.0,69.0,10.0,0.0,67.0,80.0,30.0,51.0,33.0,42.0,39.0,22.0,0.0,48.0,229.0,27.0,202.0,74.0,0.0,0.0,6.0,459.0,266.0,434.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,24.0,23.0,6.0,0.0,39.0,0.0,9.0,4.0,9.0,10.0,21.0,0.0,54.0,17.0,24.0,92.0,17.0,24.0,31.0,0.0,0.0,1.0,11.0,11.0,24.0,0.0,11.0,0.0,0.0,12.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,0.0,9.0,4.0,16.0,1.0,19.0,0.0,13.0,22.0,21.0,24.0,0.0,23.0,180.0,2.0,14.0,32.0,45.0,104.0,0.0,11.0,10.0,19.0,62.0,23.0,6.0,24.0,42.0,11.0,1.0,0.0,13.0,64.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,23.0,0.0,7.0,5.0,12.0,4.0,0.0,6.0,1.0,16.0,26.0,0.0,51.0,26.0,8.0,109.0,89.0,3.0,27.0,142.0,6.0,70.0,8.0,10.0,43.0,14.0,16.0,34.0,43.0,51.0,13.0,6.0,249.0,35.0,309.0,0.0,66.0,42.0,82.0,30.0,31.0,80.0,54.0,80.0,66.0,0.0,136.0,51.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,36.0,0.0,12.0,8.0,8.0,10.0,10.0,4.0,13.0,27.0,34.0,22.0,29.0,12.0,9.0,53.0,37.0,132.0,11.0,30.0,64.0,38.0,0.0,87.0,99.0,1.0,87.0,0.0,158.0,0.0,19.0,82.0,165.0,365.0,732.0,304.0,118.0,19.0,74.0,0.0,25.0,27.0,13.0,42.0,6.0,44.0,7.0,170.0,9.0,0.0,276.0,0.0,82.0,134.0,134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,46.0,16.0,0.0,7.0,22.0,6.0,10.0,3.0,0.0,12.0,20.0,41.0,12.0,40.0,0.0,27.0,11.0,52.0,19.0,26.0,0.0,0.0,0.0,34.0,100.0,62.0,0.0,0.0,112.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,31.0,19.0,5.0,0.0,22.0,0.0,87.0,11.0,35.0,33.0,23.0,0.0,59.0,1.0,46.0,2.0,23.0,41.0,33.0,31.0,15.0,0.0,48.0,43.0,79.0,34.0,29.0,36.0,43.0,9.0,5.0,38.0,0.0,100.0,0.0,118.0,0.0,236.0,28.0,41.0,15.0,15.0,21.0,0.0,389.0,126.0,0.0,0.0,0.0,0.0,0.0,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,11.0,6.0,0.0,0.0,0.0,47.0,29.0,47.0,6.0,23.0,17.0,110.0,12.0,3.0,8.0,20.0,11.0,20.0,4.0,38.0,24.0,3.0,19.0,9.0,0.0,18.0,0.0,12.0,7.0,0.0,2.0,90.0,0.0,28.0,1.0,76.0,0.0,0.0,22.0,0.0,0.0,34.0,14.0,5.0,1.0,0.0,6.0,0.0,0.0,32.0,62.0,9.0,2.0,0.0,96.0,180.0,352.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,0.0,7.0,45.0,49.0,52.0,1.0,15.0,36.0,4.0,49.0,5.0,107.0,14.0,21.0,63.0,36.0,46.0,44.0,39.0,34.0,102.0,36.0,110.0,78.0,112.0,58.0,23.0,45.0,0.0,21.0,0.0,3.0,84.0,7.0,159.0,46.0,58.0,61.0,30.0,0.0,93.0,88.0,167.0,19.0,67.0,0.0,69.0,16.0,150.0,97.0,41.0,12.0,19.0,117.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,0.0,43.0,16.0,1.0,16.0,17.0,3.0,24.0,4.0,78.0,47.0,15.0,130.0,49.0,98.0,3.0,25.0,2.0,51.0,45.0,18.0,62.0,0.0,41.0,0.0,0.0,191.0,646.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,22.0,14.0,0.0,22.0,28.0,14.0,23.0,6.0,12.0,14.0,0.0,13.0,32.0,28.0,0.0,15.0,0.0,13.0,0.0,71.0,11.0,9.0,9.0,22.0,35.0,0.0,13.0,10.0,7.0,0.0,0.0,16.0,30.0,17.0,5.0,0.0,4.0,13.0,52.0,27.0,62.0,19.0,0.0,193.0,0.0,0.0,16.0,37.0,0.0,14.0,0.0,0.0,14.0,0.0,38.0,10.0,210.0,0.0,2.0,0.0,0.0,43.0,3.0,3.0,0.0,0.0,39.0,0.0,0.0,0.0,26.0,65.0,14.0,2.0,71.0,11.0,10.0,0.0,349.0,166.0,10.0,350.0,0.0,355.0,14.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,37.0,22.0,29.0,12.0,28.0,1.0,23.0,1.0,0.0,16.0,19.0,28.0,0.0,6.0,20.0,25.0,98.0,28.0,50.0,211.0,0.0,14.0,33.0,234.0,6.0,18.0,50.0,0.0,362.0,229.0,11.0,23.0,0.0,67.0,40.0,1.0,6.0,20.0,42.0,45.0,0.0,235.0,0.0,3.0,0.0,189.0,70.0,0.0,0.0,689.0,62.0,0.0,10.0,6.0,0.0,57.0,0.0,0.0,20.0,0.0,0.0,55.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,1.0,15.0,6.0,19.0,12.0,19.0,32.0,13.0,36.0,23.0,6.0,36.0,0.0,37.0,12.0,32.0,21.0,49.0,116.0,18.0,58.0,9.0,0.0,0.0,4.0,81.0,1.0,0.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,23.0,35.0,8.0,13.0,0.0,29.0,7.0,35.0,27.0,63.0,56.0,64.0,15.0,0.0,0.0,0.0,4.0,0.0,21.0,0.0,10.0,5.0,0.0,27.0,0.0,12.0,24.0,0.0,0.0,5.0,31.0,35.0,0.0,55.0,0.0,20.0,0.0,1.0,0.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,19.0,17.0,0.0,8.0,13.0,14.0,26.0,8.0,0.0,4.0,8.0,0.0,24.0,0.0,23.0,6.0,27.0,0.0,0.0,8.0,0.0,4.0,24.0,5.0,8.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,17.0,0.0,0.0,15.0,8.0,0.0,38.0,2.0,6.0,14.0,23.0,21.0,0.0,16.0,2.0,22.0,24.0,32.0,3.0,9.0,21.0,39.0,29.0,28.0,33.0,6.0,22.0,1.0,8.0,32.0,10.0,17.0,6.0,17.0,27.0,11.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,10.0,0.0,15.0,7.0,2.0,22.0,39.0,3.0,47.0,16.0,0.0,8.0,20.0,0.0,0.0,76.0,36.0,0.0,19.0,38.0,16.0,30.0,74.0,0.0,33.0,43.0,3.0,37.0,38.0,27.0,149.0,11.0,11.0,8.0,31.0,147.0,49.0,0.0,221.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,1.0,19.0,59.0,0.0,17.0,119.0,0.0,36.0,70.0,14.0,19.0,111.0,0.0,5.0,179.0,50.0,70.0,0.0,0.0,0.0,26.0,0.0,32.0,68.0,0.0,0.0,83.0,86.0,33.0,0.0,3.0,0.0,0.0,187.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,12.0,0.0,6.0,5.0,42.0,21.0,10.0,6.0,0.0,4.0,6.0,14.0,31.0,13.0,28.0,39.0,37.0,0.0,25.0,80.0,48.0,4.0,16.0,20.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,31.0,44.0,16.0,18.0,58.0,9.0,0.0,34.0,0.0,16.0,0.0,20.0,0.0,20.0,1.0,22.0,52.0,42.0,82.0,4.0,29.0,29.0,31.0,55.0,42.0,56.0,16.0,0.0,13.0,99.0,34.0,24.0,5.0,16.0,0.0,0.0,6.0,84.0,0.0,112.0,135.0,12.0,31.0,11.0,14.0,0.0,0.0,143.0,92.0,209.0,46.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,13.0,11.0,18.0,11.0,14.0,10.0,24.0,32.0,0.0,20.0,3.0,0.0,1.0,8.0,0.0,13.0,9.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.0,5.0,14.0,12.0,0.0,0.0,53.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,0.0,37.0,8.0,23.0,18.0,13.0,18.0,6.0,4.0,29.0,0.0,0.0,0.0,18.0,0.0,0.0,23.0,24.0,0.0,42.0,23.0,47.0,105.0,0.0,133.0,0.0,0.0,8.0,59.0,96.0,24.0,88.0,9.0,61.0,0.0,16.0,0.0,20.0,18.0,7.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,11.0,17.0,10.0,43.0,13.0,2.0,22.0,0.0,18.0,16.0,7.0,14.0,0.0,0.0,17.0,9.0,0.0,12.0,0.0,35.0,1.0,0.0,27.0,82.0,1.0,0.0,22.0,29.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,5.0,34.0,0.0,0.0,4.0,6.0,1.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,4.0,0.0,20.0,8.0,12.0,45.0,8.0,0.0,60.0,4.0,5.0,59.0,0.0,13.0,4.0,3.0,0.0,0.0,0.0,0.0,14.0,4.0,37.0,4.0,14.0,0.0,8.0,7.0,8.0,77.0,136.0,46.0,42.0,24.0,12.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,0.0,33.0,23.0,0.0,14.0,24.0,9.0,2.0,22.0,16.0,80.0,35.0,36.0,0.0,67.0,10.0,100.0,31.0,0.0,20.0,0.0,87.0,44.0,26.0,23.0,281.0,30.0,0.0,8.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,0.0,13.0,10.0,16.0,12.0,3.0,0.0,43.0,30.0,90.0,6.0,0.0,91.0,0.0,0.0,106.0,75.0,60.0,0.0,0.0,74.0,51.0,36.0,0.0,18.0,5.0,12.0,13.0,14.0,0.0,21.0,0.0,0.0,95.0,0.0,16.0,31.0,78.0,82.0,471.0,201.0,179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,0.0,34.0,11.0,15.0,48.0,19.0,102.0,0.0,34.0,11.0,126.0,59.0,0.0,15.0,0.0,0.0,0.0,75.0,47.0,0.0,0.0,3.0,31.0,114.0,4.0,71.0,31.0,18.0,9.0,34.0,11.0,18.0,0.0,179.0,13.0,23.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,8.0,32.0,0.0,7.0,12.0,6.0,0.0,1.0,2.0,2.0,17.0,28.0,15.0,0.0,13.0,4.0,27.0,0.0,18.0,0.0,0.0,32.0,7.0,35.0,0.0,17.0,0.0,9.0,95.0,16.0,0.0,4.0,23.0,0.0,116.0,0.0,106.0,0.0,103.0,72.0,4.0,20.0,0.0,18.0,0.0,0.0,21.0,47.0,119.0,29.0,590.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,11.0,13.0,0.0,0.0,12.0,0.0,30.0,1.0,18.0,8.0,16.0,50.0,12.0,7.0,14.0,10.0,16.0,20.0,64.0,47.0,34.0,10.0,33.0,32.0,2.0,8.0,7.0,0.0,23.0,16.0,8.0,8.0,21.0,9.0,0.0,8.0,7.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,3.0,38.0,10.0,23.0,0.0,26.0,12.0,9.0,45.0,22.0,66.0,16.0,59.0,0.0,22.0,43.0,3.0,6.0,90.0,21.0,0.0,155.0,0.0,25.0,0.0,29.0,0.0,0.0,0.0,5.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,50.0,10.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,6.0,25.0,24.0,48.0,0.0,0.0,44.0,15.0,58.0,5.0,0.0,18.0,38.0,22.0,0.0,18.0,0.0,55.0,8.0,0.0,3.0,9.0,3.0,7.0,9.0,35.0,50.0,0.0,12.0,59.0,44.0,0.0,0.0,75.0,26.0,14.0,55.0,0.0,0.0,60.0,20.0,0.0,203.0,269.0,35.0,0.0,111.0,0.0,186.0,69.0,238.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,5.0,48.0,2.0,7.0,13.0,16.0,22.0,0.0,4.0,6.0,13.0,11.0,0.0,32.0,140.0,20.0,8.0,0.0,9.0,28.0,33.0,39.0,8.0,5.0,18.0,74.0,8.0,28.0,0.0,10.0,2.0,0.0,66.0,0.0,0.0,0.0,3.0,13.0,0.0,0.0,5.0,3.0,0.0,20.0,29.0,5.0,0.0,9.0,2.0,4.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,7.0,19.0,0.0,7.0,20.0,0.0,20.0,43.0,0.0,25.0,12.0,0.0,96.0,40.0,19.0,26.0,30.0,7.0,0.0,53.0,128.0,58.0,0.0,3.0,80.0,0.0,163.0,33.0,6.0,13.0,34.0,187.0,41.0,0.0,36.0,52.0,44.0,0.0,288.0,37.0,0.0,0.0,0.0,4.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,2.0,24.0,0.0,11.0,7.0,10.0,6.0,52.0,0.0,5.0,7.0,25.0,5.0,17.0,5.0,13.0,25.0,99.0,29.0,47.0,0.0,23.0,3.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
