,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
174,0.0,9.0,20.0,2.0,14.0,37.0,45.0,56.0,34.0,10.0,25.0,14.0,34.0,4.0,39.0,28.0,37.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,1.0,0.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,0.0,2.0,0.0,0.0,20.0,11.0,0.0,0.0,15.0,28.0,1.0,25.0,4.0,13.0,45.0,18.0,0.0,43.0,39.0,57.0,19.0,11.0,0.0,41.0,52.0,169.0,139.0,21.0,166.0,52.0,4.0,58.0,13.0,0.0,172.0,0.0,7.0,0.0,139.0,0.0,9.0,6.0,153.0,43.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,3.0,11.0,0.0,13.0,14.0,0.0,0.0,5.0,6.0,0.0,0.0,37.0,5.0,0.0,31.0,7.0,12.0,20.0,0.0,36.0,234.0,0.0,0.0,0.0,21.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,25.0,5.0,10.0,3.0,11.0,17.0,13.0,30.0,95.0,26.0,11.0,0.0,20.0,27.0,71.0,60.0,16.0,0.0,47.0,6.0,0.0,0.0,12.0,32.0,0.0,2.0,109.0,33.0,74.0,51.0,19.0,64.0,199.0,0.0,448.0,483.0,0.0,30.0,17.0,13.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,28.0,11.0,23.0,17.0,13.0,9.0,0.0,6.0,8.0,34.0,6.0,11.0,13.0,106.0,59.0,7.0,0.0,0.0,197.0,9.0,3.0,0.0,1.0,0.0,0.0,21.0,0.0,11.0,22.0,29.0,5.0,32.0,55.0,49.0,1.0,19.0,104.0,9.0,0.0,26.0,8.0,19.0,7.0,0.0,305.0,0.0,0.0,104.0,9.0,44.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,8.0,0.0,33.0,0.0,0.0,2.0,19.0,27.0,33.0,74.0,0.0,0.0,91.0,0.0,116.0,24.0,9.0,72.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,29.0,6.0,24.0,7.0,41.0,14.0,52.0,31.0,18.0,46.0,17.0,25.0,0.0,15.0,8.0,13.0,74.0,15.0,1.0,58.0,88.0,19.0,96.0,16.0,14.0,9.0,79.0,0.0,10.0,19.0,41.0,0.0,14.0,13.0,3.0,192.0,26.0,39.0,73.0,36.0,67.0,6.0,281.0,0.0,118.0,107.0,104.0,112.0,75.0,12.0,0.0,53.0,4.0,21.0,9.0,75.0,65.0,132.0,65.0,35.0,0.0,38.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,0.0,11.0,33.0,0.0,8.0,0.0,0.0,28.0,0.0,0.0,9.0,34.0,18.0,0.0,0.0,1.0,0.0,39.0,0.0,0.0,7.0,22.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,8.0,12.0,10.0,0.0,9.0,2.0,7.0,3.0,20.0,1.0,24.0,9.0,13.0,28.0,0.0,4.0,24.0,0.0,2.0,0.0,4.0,41.0,14.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,25.0,12.0,10.0,15.0,4.0,7.0,45.0,39.0,42.0,0.0,0.0,36.0,0.0,81.0,15.0,64.0,14.0,73.0,20.0,1.0,45.0,30.0,12.0,72.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,178.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,15.0,10.0,0.0,10.0,30.0,23.0,3.0,3.0,0.0,4.0,6.0,17.0,0.0,5.0,0.0,10.0,30.0,32.0,7.0,36.0,11.0,138.0,5.0,66.0,0.0,8.0,52.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,8.0,2.0,0.0,27.0,20.0,26.0,23.0,38.0,10.0,0.0,17.0,2.0,6.0,2.0,65.0,2.0,14.0,4.0,2.0,4.0,16.0,0.0,32.0,0.0,0.0,8.0,0.0,0.0,22.0,0.0,5.0,0.0,7.0,4.0,0.0,0.0,7.0,3.0,5.0,3.0,0.0,69.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,15.0,10.0,12.0,9.0,27.0,16.0,4.0,21.0,6.0,16.0,2.0,10.0,8.0,42.0,40.0,11.0,36.0,34.0,34.0,0.0,20.0,0.0,0.0,25.0,0.0,4.0,71.0,7.0,31.0,59.0,21.0,1.0,20.0,59.0,23.0,0.0,6.0,37.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,15.0,2.0,8.0,10.0,52.0,24.0,29.0,23.0,13.0,0.0,16.0,38.0,15.0,45.0,0.0,13.0,47.0,2.0,0.0,3.0,22.0,33.0,121.0,13.0,28.0,0.0,0.0,5.0,0.0,0.0,82.0,119.0,1.0,1.0,7.0,0.0,110.0,84.0,0.0,0.0,22.0,10.0,34.0,28.0,0.0,33.0,61.0,0.0,182.0,7.0,95.0,22.0,10.0,91.0,18.0,0.0,35.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,26.0,18.0,12.0,10.0,3.0,0.0,21.0,36.0,17.0,11.0,16.0,0.0,0.0,0.0,18.0,88.0,1.0,61.0,21.0,16.0,71.0,0.0,85.0,17.0,61.0,118.0,13.0,94.0,0.0,103.0,0.0,367.0,0.0,0.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,17.0,6.0,7.0,14.0,14.0,18.0,19.0,0.0,22.0,18.0,19.0,5.0,77.0,4.0,0.0,19.0,4.0,7.0,25.0,20.0,12.0,4.0,30.0,18.0,0.0,11.0,0.0,0.0,54.0,44.0,23.0,0.0,0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,13.0,16.0,25.0,28.0,38.0,0.0,55.0,46.0,4.0,31.0,36.0,19.0,26.0,24.0,10.0,0.0,8.0,16.0,0.0,42.0,0.0,0.0,5.0,0.0,45.0,0.0,22.0,19.0,0.0,0.0,0.0,22.0,27.0,155.0,81.0,11.0,48.0,0.0,25.0,0.0,0.0,12.0,3.0,13.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,19.0,6.0,13.0,7.0,13.0,6.0,19.0,0.0,19.0,29.0,41.0,24.0,27.0,0.0,71.0,2.0,7.0,56.0,0.0,0.0,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,5.0,8.0,18.0,0.0,5.0,14.0,0.0,0.0,13.0,23.0,4.0,120.0,29.0,1.0,13.0,0.0,29.0,0.0,0.0,8.0,0.0,9.0,0.0,0.0,0.0,13.0,0.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,7.0,26.0,7.0,30.0,16.0,23.0,39.0,38.0,27.0,62.0,30.0,5.0,10.0,0.0,0.0,43.0,3.0,31.0,0.0,22.0,9.0,31.0,139.0,17.0,13.0,4.0,0.0,27.0,61.0,104.0,83.0,96.0,307.0,120.0,0.0,9.0,392.0,276.0,117.0,0.0,74.0,0.0,25.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,0.0,15.0,0.0,36.0,0.0,5.0,10.0,14.0,11.0,34.0,1.0,54.0,3.0,0.0,18.0,16.0,30.0,5.0,99.0,7.0,96.0,3.0,8.0,13.0,31.0,0.0,3.0,0.0,2.0,0.0,0.0,63.0,41.0,0.0,34.0,124.0,31.0,136.0,0.0,102.0,0.0,0.0,0.0,6.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,12.0,24.0,22.0,38.0,2.0,12.0,9.0,1.0,13.0,15.0,3.0,21.0,30.0,0.0,0.0,10.0,26.0,13.0,86.0,0.0,3.0,26.0,0.0,0.0,5.0,14.0,21.0,0.0,7.0,13.0,11.0,170.0,0.0,175.0,269.0,973.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,0.0,13.0,0.0,17.0,9.0,0.0,0.0,28.0,0.0,22.0,0.0,18.0,62.0,0.0,0.0,7.0,71.0,0.0,3.0,180.0,15.0,6.0,22.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,25.0,14.0,22.0,9.0,8.0,11.0,10.0,9.0,18.0,7.0,27.0,0.0,20.0,0.0,13.0,0.0,0.0,0.0,0.0,7.0,34.0,21.0,12.0,82.0,57.0,65.0,0.0,10.0,0.0,158.0,0.0,0.0,0.0,6.0,41.0,0.0,26.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,15.0,1.0,27.0,21.0,2.0,3.0,17.0,14.0,25.0,0.0,10.0,37.0,0.0,11.0,26.0,137.0,41.0,42.0,0.0,0.0,54.0,22.0,31.0,58.0,92.0,0.0,0.0,389.0,61.0,128.0,37.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,12.0,9.0,4.0,16.0,0.0,20.0,15.0,0.0,49.0,76.0,26.0,35.0,12.0,28.0,23.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,12.0,22.0,0.0,10.0,7.0,1.0,4.0,16.0,0.0,0.0,18.0,13.0,12.0,34.0,22.0,11.0,56.0,59.0,21.0,9.0,21.0,19.0,0.0,40.0,0.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,9.0,15.0,8.0,14.0,14.0,26.0,26.0,0.0,6.0,1.0,57.0,30.0,0.0,0.0,0.0,42.0,14.0,48.0,18.0,110.0,0.0,86.0,5.0,170.0,45.0,30.0,0.0,0.0,0.0,0.0,0.0,76.0,34.0,41.0,31.0,12.0,95.0,0.0,35.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,14.0,17.0,31.0,31.0,33.0,32.0,11.0,13.0,11.0,72.0,162.0,0.0,14.0,17.0,8.0,57.0,0.0,12.0,0.0,0.0,96.0,70.0,0.0,34.0,7.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,26.0,0.0,6.0,0.0,24.0,29.0,16.0,29.0,10.0,48.0,4.0,3.0,24.0,4.0,21.0,0.0,0.0,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,44.0,0.0,1.0,56.0,27.0,30.0,0.0,27.0,4.0,64.0,19.0,0.0,23.0,20.0,20.0,11.0,39.0,10.0,55.0,41.0,37.0,0.0,49.0,0.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,20.0,4.0,1.0,18.0,0.0,17.0,26.0,7.0,52.0,0.0,34.0,0.0,0.0,46.0,165.0,52.0,0.0,67.0,8.0,0.0,19.0,181.0,0.0,114.0,33.0,0.0,69.0,0.0,30.0,22.0,20.0,0.0,33.0,0.0,0.0,16.0,18.0,19.0,12.0,92.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,0.0,0.0,16.0,0.0,15.0,36.0,1.0,1.0,6.0,11.0,28.0,2.0,85.0,1.0,0.0,0.0,11.0,0.0,75.0,0.0,4.0,162.0,6.0,1.0,60.0,0.0,82.0,0.0,20.0,0.0,17.0,0.0,87.0,54.0,0.0,0.0,261.0,0.0,0.0,157.0,7.0,0.0,0.0,27.0,18.0,48.0,252.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,6.0,0.0,4.0,26.0,5.0,39.0,46.0,32.0,58.0,50.0,25.0,5.0,0.0,4.0,110.0,31.0,82.0,21.0,120.0,0.0,10.0,136.0,0.0,63.0,18.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,0.0,17.0,4.0,9.0,0.0,13.0,69.0,0.0,0.0,3.0,17.0,8.0,11.0,45.0,0.0,53.0,32.0,23.0,27.0,79.0,42.0,122.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,0.0,22.0,7.0,30.0,24.0,0.0,25.0,0.0,10.0,17.0,13.0,0.0,0.0,3.0,0.0,194.0,0.0,138.0,0.0,0.0,10.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,6.0,15.0,16.0,16.0,8.0,0.0,0.0,14.0,0.0,18.0,2.0,0.0,45.0,16.0,9.0,1.0,159.0,24.0,43.0,0.0,1.0,91.0,55.0,0.0,6.0,0.0,18.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,7.0,18.0,33.0,23.0,3.0,0.0,43.0,35.0,0.0,36.0,40.0,30.0,74.0,29.0,20.0,92.0,40.0,24.0,124.0,193.0,26.0,0.0,33.0,35.0,28.0,33.0,57.0,35.0,0.0,26.0,38.0,0.0,0.0,0.0,7.0,142.0,0.0,0.0,0.0,380.0,27.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,15.0,1.0,2.0,19.0,8.0,6.0,18.0,19.0,12.0,4.0,0.0,11.0,7.0,20.0,18.0,32.0,17.0,0.0,15.0,29.0,0.0,25.0,109.0,0.0,60.0,44.0,90.0,27.0,72.0,0.0,0.0,0.0,26.0,28.0,0.0,0.0,6.0,14.0,107.0,2.0,0.0,0.0,23.0,0.0,0.0,338.0,0.0,31.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,34.0,9.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,8.0,36.0,0.0,37.0,12.0,25.0,26.0,12.0,19.0,11.0,33.0,35.0,21.0,14.0,0.0,69.0,28.0,96.0,0.0,9.0,35.0,35.0,2.0,20.0,0.0,52.0,0.0,4.0,1.0,0.0,5.0,2.0,4.0,13.0,4.0,0.0,0.0,3.0,0.0,0.0,9.0,294.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,0.0,7.0,0.0,0.0,7.0,10.0,10.0,11.0,9.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,10.0,0.0,5.0,12.0,7.0,3.0,15.0,15.0,18.0,24.0,9.0,21.0,43.0,2.0,66.0,0.0,3.0,37.0,17.0,128.0,34.0,0.0,32.0,59.0,0.0,27.0,5.0,0.0,28.0,0.0,0.0,0.0,172.0,127.0,1.0,0.0,0.0,0.0,0.0,4.0,113.0,36.0,0.0,0.0,38.0,35.0,27.0,0.0,63.0,0.0,63.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,26.0,13.0,0.0,57.0,15.0,39.0,73.0,2.0,8.0,13.0,29.0,6.0,19.0,27.0,47.0,18.0,8.0,0.0,68.0,0.0,45.0,30.0,2.0,8.0,0.0,0.0,25.0,0.0,0.0,47.0,0.0,81.0,0.0,367.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,0.0,25.0,18.0,0.0,36.0,0.0,15.0,35.0,20.0,13.0,15.0,0.0,29.0,5.0,15.0,0.0,5.0,46.0,20.0,51.0,28.0,0.0,6.0,33.0,0.0,35.0,0.0,17.0,51.0,3.0,43.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,13.0,20.0,2.0,38.0,36.0,2.0,30.0,3.0,13.0,4.0,17.0,11.0,19.0,0.0,28.0,5.0,40.0,50.0,45.0,60.0,53.0,0.0,19.0,50.0,26.0,29.0,28.0,15.0,27.0,16.0,0.0,13.0,19.0,1.0,0.0,24.0,0.0,0.0,97.0,4.0,0.0,40.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,12.0,11.0,23.0,0.0,5.0,0.0,36.0,11.0,15.0,1.0,39.0,28.0,55.0,12.0,5.0,0.0,7.0,37.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,1.0,25.0,11.0,7.0,0.0,17.0,21.0,0.0,17.0,12.0,0.0,13.0,0.0,0.0,7.0,0.0,59.0,104.0,13.0,3.0,0.0,41.0,30.0,36.0,29.0,54.0,27.0,18.0,0.0,0.0,0.0,0.0,0.0,43.0,64.0,30.0,5.0,12.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,5.0,2.0,0.0,18.0,9.0,30.0,2.0,13.0,20.0,64.0,22.0,0.0,9.0,20.0,73.0,14.0,25.0,101.0,0.0,45.0,55.0,31.0,19.0,68.0,63.0,155.0,132.0,195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,0.0,14.0,19.0,19.0,0.0,0.0,40.0,13.0,26.0,38.0,2.0,0.0,21.0,61.0,29.0,23.0,5.0,12.0,7.0,17.0,163.0,17.0,7.0,0.0,0.0,21.0,0.0,0.0,0.0,19.0,0.0,7.0,32.0,18.0,23.0,9.0,9.0,23.0,13.0,0.0,0.0,0.0,32.0,1.0,0.0,4.0,2.0,19.0,0.0,4.0,8.0,0.0,3.0,0.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,3.0,0.0,8.0,12.0,55.0,14.0,50.0,0.0,0.0,0.0,0.0,28.0,87.0,0.0,22.0,0.0,58.0,23.0,75.0,0.0,74.0,33.0,25.0,3.0,0.0,0.0,23.0,9.0,42.0,34.0,64.0,5.0,7.0,18.0,4.0,3.0,27.0,2.0,55.0,28.0,32.0,43.0,37.0,21.0,0.0,0.0,1.0,137.0,118.0,19.0,0.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,13.0,5.0,7.0,6.0,3.0,2.0,9.0,2.0,30.0,11.0,18.0,11.0,1.0,0.0,4.0,46.0,56.0,58.0,25.0,26.0,0.0,0.0,0.0,9.0,18.0,0.0,21.0,0.0,8.0,39.0,99.0,42.0,0.0,3.0,26.0,27.0,58.0,34.0,46.0,120.0,4.0,47.0,83.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,0.0,25.0,17.0,4.0,6.0,14.0,10.0,3.0,11.0,20.0,5.0,0.0,8.0,27.0,27.0,1.0,0.0,0.0,23.0,34.0,0.0,6.0,18.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,26.0,3.0,0.0,16.0,0.0,27.0,13.0,8.0,18.0,103.0,7.0,0.0,6.0,0.0,49.0,18.0,12.0,0.0,40.0,0.0,54.0,8.0,9.0,7.0,0.0,74.0,33.0,4.0,92.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,28.0,109.0,0.0,14.0,0.0,0.0,0.0,0.0,76.0,18.0,272.0,147.0,7.0,0.0,0.0,152.0,9.0,6.0,4.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,13.0,24.0,0.0,0.0,16.0,22.0,9.0,32.0,24.0,84.0,27.0,39.0,0.0,15.0,46.0,76.0,0.0,26.0,51.0,0.0,33.0,9.0,0.0,11.0,340.0,330.0,0.0,0.0,74.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,11.0,0.0,0.0,32.0,37.0,22.0,11.0,0.0,84.0,51.0,0.0,26.0,22.0,7.0,31.0,0.0,2.0,0.0,60.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,34.0,0.0,36.0,0.0,33.0,15.0,36.0,26.0,12.0,6.0,19.0,0.0,0.0,7.0,37.0,7.0,14.0,52.0,19.0,43.0,0.0,0.0,42.0,20.0,14.0,117.0,0.0,35.0,22.0,0.0,0.0,4.0,0.0,39.0,79.0,48.0,34.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,0.0,3.0,14.0,56.0,23.0,5.0,25.0,31.0,17.0,51.0,22.0,0.0,17.0,20.0,0.0,50.0,74.0,8.0,0.0,49.0,68.0,3.0,0.0,37.0,27.0,7.0,0.0,0.0,36.0,80.0,32.0,30.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,15.0,39.0,16.0,0.0,0.0,14.0,63.0,33.0,0.0,75.0,93.0,51.0,0.0,162.0,99.0,23.0,53.0,14.0,0.0,1.0,19.0,0.0,0.0,89.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,21.0,46.0,85.0,197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,29.0,43.0,8.0,5.0,12.0,3.0,2.0,106.0,26.0,30.0,2.0,26.0,0.0,33.0,4.0,28.0,8.0,13.0,31.0,20.0,2.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,2.0,16.0,19.0,1.0,0.0,19.0,0.0,45.0,0.0,4.0,52.0,13.0,0.0,25.0,9.0,95.0,165.0,0.0,3.0,29.0,32.0,7.0,38.0,16.0,14.0,59.0,0.0,156.0,9.0,80.0,139.0,29.0,0.0,2.0,0.0,81.0,5.0,1.0,17.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,20.0,11.0,23.0,43.0,48.0,1.0,13.0,12.0,35.0,0.0,8.0,15.0,35.0,26.0,46.0,39.0,12.0,6.0,0.0,3.0,18.0,0.0,53.0,26.0,40.0,42.0,13.0,4.0,38.0,27.0,36.0,4.0,19.0,0.0,358.0,27.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,0.0,14.0,32.0,37.0,31.0,26.0,12.0,0.0,20.0,0.0,15.0,6.0,28.0,0.0,4.0,34.0,26.0,0.0,17.0,7.0,32.0,16.0,0.0,20.0,2.0,0.0,21.0,22.0,3.0,0.0,0.0,0.0,187.0,137.0,32.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
