,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
152,5.0,17.0,21.0,8.0,0.0,8.0,8.0,13.0,5.0,0.0,28.0,19.0,8.0,3.0,17.0,7.0,3.0,15.0,0.0,0.0,0.0,25.0,21.0,8.0,99.0,14.0,25.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,24.0,23.0,6.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,7.0,20.0,0.0,0.0,19.0,0.0,6.0,45.0,81.0,14.0,46.0,5.0,27.0,11.0,344.0,43.0,0.0,117.0,10.0,2.0,56.0,23.0,78.0,28.0,16.0,74.0,17.0,75.0,133.0,23.0,142.0,2.0,60.0,23.0,11.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,24.0,33.0,50.0,23.0,0.0,0.0,22.0,27.0,15.0,35.0,96.0,0.0,0.0,23.0,148.0,16.0,4.0,35.0,20.0,22.0,31.0,5.0,6.0,6.0,28.0,12.0,20.0,36.0,22.0,36.0,0.0,24.0,28.0,20.0,66.0,68.0,0.0,100.0,0.0,68.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,1.0,34.0,16.0,22.0,36.0,5.0,0.0,0.0,4.0,23.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,26.0,0.0,5.0,12.0,0.0,60.0,0.0,106.0,31.0,0.0,36.0,21.0,113.0,0.0,10.0,1.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,3.0,37.0,7.0,17.0,12.0,21.0,23.0,0.0,0.0,13.0,13.0,26.0,5.0,13.0,0.0,15.0,0.0,3.0,65.0,5.0,1.0,0.0,31.0,6.0,14.0,0.0,25.0,3.0,0.0,19.0,17.0,0.0,18.0,0.0,0.0,7.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,13.0,5.0,8.0,1.0,7.0,12.0,15.0,0.0,0.0,0.0,13.0,0.0,6.0,0.0,0.0,0.0,25.0,0.0,12.0,0.0,0.0,8.0,0.0,120.0,17.0,11.0,114.0,0.0,0.0,0.0,16.0,0.0,291.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,0.0,12.0,2.0,56.0,0.0,0.0,2.0,15.0,11.0,13.0,18.0,21.0,28.0,17.0,11.0,6.0,10.0,4.0,27.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,6.0,22.0,9.0,20.0,0.0,13.0,5.0,3.0,4.0,6.0,29.0,63.0,16.0,0.0,1.0,19.0,0.0,16.0,12.0,3.0,0.0,0.0,14.0,12.0,0.0,0.0,29.0,40.0,29.0,17.0,5.0,0.0,8.0,0.0,0.0,0.0,9.0,2.0,2.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,3.0,2.0,10.0,34.0,28.0,0.0,52.0,5.0,0.0,18.0,7.0,12.0,11.0,27.0,26.0,20.0,8.0,25.0,25.0,17.0,92.0,10.0,5.0,18.0,0.0,34.0,79.0,37.0,77.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,8.0,35.0,18.0,21.0,9.0,11.0,11.0,0.0,11.0,18.0,0.0,3.0,5.0,16.0,19.0,26.0,10.0,35.0,0.0,20.0,8.0,13.0,28.0,18.0,1.0,6.0,19.0,15.0,0.0,19.0,24.0,6.0,31.0,0.0,13.0,3.0,11.0,10.0,6.0,12.0,0.0,0.0,3.0,0.0,0.0,19.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,23.0,14.0,6.0,4.0,14.0,20.0,3.0,18.0,7.0,3.0,4.0,9.0,25.0,10.0,0.0,28.0,3.0,80.0,9.0,48.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,13.0,28.0,17.0,0.0,13.0,14.0,15.0,0.0,0.0,5.0,5.0,64.0,33.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,16.0,0.0,34.0,0.0,1.0,10.0,3.0,22.0,5.0,0.0,0.0,30.0,19.0,38.0,12.0,0.0,0.0,39.0,25.0,148.0,19.0,146.0,0.0,0.0,136.0,3.0,24.0,35.0,104.0,5.0,34.0,0.0,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,13.0,10.0,18.0,15.0,24.0,58.0,3.0,64.0,0.0,17.0,172.0,191.0,11.0,40.0,73.0,65.0,39.0,85.0,21.0,9.0,0.0,13.0,10.0,0.0,0.0,0.0,31.0,42.0,12.0,0.0,8.0,31.0,46.0,9.0,2.0,0.0,0.0,3.0,24.0,0.0,8.0,11.0,48.0,19.0,25.0,0.0,19.0,24.0,26.0,79.0,0.0,105.0,0.0,53.0,5.0,24.0,16.0,1.0,0.0,0.0,9.0,0.0,0.0,267.0,0.0,113.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,15.0,31.0,0.0,17.0,0.0,8.0,10.0,15.0,36.0,18.0,5.0,5.0,6.0,0.0,46.0,49.0,88.0,22.0,25.0,63.0,0.0,29.0,31.0,102.0,16.0,30.0,60.0,0.0,0.0,0.0,0.0,0.0,9.0,106.0,67.0,0.0,1.0,21.0,18.0,0.0,38.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,16.0,9.0,9.0,2.0,9.0,0.0,6.0,3.0,0.0,36.0,6.0,15.0,22.0,21.0,0.0,6.0,1.0,0.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,42.0,20.0,15.0,15.0,36.0,77.0,8.0,15.0,12.0,45.0,17.0,34.0,11.0,37.0,21.0,7.0,183.0,254.0,0.0,69.0,37.0,49.0,5.0,29.0,0.0,18.0,170.0,78.0,162.0,71.0,63.0,69.0,0.0,378.0,46.0,55.0,5.0,523.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,13.0,13.0,18.0,4.0,6.0,10.0,0.0,0.0,0.0,21.0,17.0,63.0,29.0,0.0,0.0,17.0,30.0,0.0,29.0,1.0,116.0,0.0,144.0,39.0,0.0,105.0,137.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,14.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,0.0,5.0,7.0,0.0,13.0,9.0,40.0,0.0,45.0,14.0,71.0,2.0,24.0,0.0,10.0,37.0,0.0,6.0,42.0,0.0,45.0,0.0,0.0,21.0,0.0,0.0,28.0,3.0,0.0,17.0,278.0,0.0,26.0,18.0,11.0,0.0,0.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,15.0,10.0,15.0,0.0,18.0,23.0,11.0,9.0,9.0,0.0,0.0,13.0,22.0,38.0,2.0,0.0,0.0,53.0,8.0,0.0,25.0,30.0,9.0,13.0,2.0,0.0,15.0,57.0,0.0,0.0,20.0,15.0,42.0,30.0,18.0,284.0,6.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,13.0,33.0,0.0,0.0,3.0,9.0,2.0,12.0,19.0,1.0,28.0,7.0,16.0,55.0,0.0,10.0,3.0,0.0,0.0,68.0,0.0,12.0,14.0,8.0,29.0,22.0,2.0,29.0,15.0,0.0,16.0,0.0,0.0,0.0,55.0,15.0,0.0,29.0,40.0,15.0,0.0,19.0,12.0,0.0,13.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,1.0,9.0,0.0,0.0,0.0,0.0,36.0,11.0,20.0,49.0,29.0,86.0,17.0,11.0,37.0,59.0,47.0,42.0,6.0,36.0,47.0,26.0,0.0,100.0,0.0,3.0,5.0,0.0,0.0,32.0,0.0,0.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,9.0,5.0,53.0,0.0,2.0,19.0,9.0,10.0,23.0,22.0,17.0,57.0,45.0,38.0,27.0,14.0,0.0,11.0,0.0,26.0,0.0,137.0,1.0,51.0,0.0,0.0,34.0,39.0,4.0,109.0,31.0,24.0,75.0,0.0,107.0,34.0,0.0,0.0,8.0,188.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,0.0,14.0,4.0,11.0,13.0,14.0,14.0,20.0,40.0,33.0,6.0,31.0,13.0,29.0,46.0,15.0,0.0,0.0,0.0,4.0,0.0,16.0,13.0,4.0,24.0,7.0,0.0,0.0,0.0,71.0,13.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,14.0,11.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,12.0,32.0,8.0,22.0,13.0,52.0,2.0,35.0,0.0,2.0,8.0,6.0,49.0,62.0,197.0,43.0,8.0,27.0,259.0,0.0,11.0,0.0,71.0,5.0,9.0,7.0,0.0,11.0,31.0,0.0,0.0,3.0,45.0,82.0,18.0,64.0,16.0,16.0,92.0,0.0,28.0,65.0,13.0,492.0,26.0,0.0,41.0,0.0,38.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,26.0,0.0,0.0,14.0,11.0,7.0,47.0,25.0,19.0,0.0,13.0,14.0,15.0,73.0,22.0,17.0,52.0,18.0,0.0,29.0,117.0,21.0,77.0,11.0,0.0,19.0,15.0,2.0,39.0,0.0,31.0,17.0,95.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,23.0,19.0,11.0,11.0,28.0,15.0,11.0,14.0,14.0,0.0,51.0,24.0,20.0,4.0,9.0,93.0,13.0,6.0,6.0,0.0,58.0,29.0,53.0,64.0,0.0,0.0,409.0,49.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,11.0,0.0,5.0,24.0,2.0,9.0,11.0,0.0,3.0,8.0,3.0,2.0,2.0,0.0,11.0,4.0,11.0,67.0,0.0,9.0,95.0,0.0,0.0,131.0,1.0,3.0,179.0,250.0,218.0,283.0,259.0,146.0,39.0,0.0,14.0,47.0,0.0,52.0,1.0,56.0,90.0,18.0,44.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,0.0,3.0,0.0,17.0,14.0,5.0,1.0,0.0,24.0,12.0,60.0,0.0,3.0,68.0,40.0,10.0,30.0,17.0,11.0,38.0,8.0,15.0,32.0,1.0,2.0,0.0,0.0,3.0,29.0,14.0,0.0,0.0,26.0,0.0,16.0,16.0,3.0,21.0,27.0,7.0,16.0,27.0,43.0,56.0,10.0,0.0,68.0,30.0,36.0,15.0,50.0,8.0,0.0,8.0,49.0,6.0,229.0,20.0,45.0,0.0,16.0,0.0,0.0,41.0,69.0,274.0,0.0,424.0,73.0,0.0,6.0,6.0,3.0,9.0,0.0,8.0,0.0,11.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,12.0,7.0,0.0,,,,,,
181,26.0,19.0,2.0,18.0,0.0,12.0,18.0,15.0,19.0,32.0,17.0,0.0,27.0,36.0,59.0,24.0,56.0,21.0,183.0,4.0,16.0,45.0,14.0,0.0,0.0,48.0,5.0,0.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,19.0,14.0,10.0,16.0,17.0,1.0,0.0,59.0,2.0,12.0,98.0,0.0,37.0,51.0,17.0,29.0,39.0,19.0,28.0,19.0,0.0,0.0,0.0,31.0,44.0,10.0,0.0,3.0,29.0,13.0,5.0,0.0,18.0,284.0,11.0,13.0,0.0,3.0,2.0,8.0,13.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,0.0,0.0,7.0,0.0,19.0,40.0,0.0,0.0,55.0,58.0,27.0,0.0,29.0,16.0,33.0,21.0,6.0,20.0,38.0,12.0,97.0,39.0,79.0,11.0,50.0,13.0,0.0,12.0,5.0,0.0,7.0,4.0,1.0,14.0,0.0,0.0,14.0,16.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,1.0,0.0,0.0,3.0,0.0,3.0,16.0,2.0,0.0,0.0,17.0,6.0,245.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,2.0,36.0,6.0,4.0,47.0,13.0,17.0,0.0,34.0,0.0,5.0,58.0,0.0,17.0,6.0,11.0,14.0,57.0,35.0,8.0,0.0,21.0,30.0,108.0,220.0,60.0,86.0,13.0,1.0,14.0,62.0,2.0,21.0,53.0,27.0,31.0,0.0,89.0,0.0,91.0,0.0,38.0,7.0,9.0,0.0,4.0,25.0,0.0,0.0,487.0,0.0,9.0,0.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,956.0,22.0,0.0,0.0,0.0,0.0,3.0,0.0,31.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,390.0,,,,,,,,,,,,,,,,,,,,,,,,
185,12.0,14.0,19.0,14.0,2.0,12.0,29.0,27.0,5.0,7.0,10.0,14.0,68.0,0.0,3.0,4.0,130.0,144.0,0.0,0.0,41.0,40.0,65.0,85.0,904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,24.0,25.0,25.0,8.0,27.0,2.0,9.0,8.0,0.0,31.0,77.0,21.0,0.0,6.0,33.0,7.0,12.0,6.0,10.0,0.0,33.0,224.0,41.0,0.0,1.0,16.0,4.0,0.0,0.0,63.0,82.0,70.0,23.0,2.0,18.0,43.0,86.0,200.0,29.0,0.0,0.0,27.0,8.0,36.0,53.0,0.0,0.0,431.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,0.0,21.0,1.0,27.0,0.0,81.0,39.0,22.0,14.0,35.0,78.0,105.0,0.0,0.0,66.0,61.0,20.0,98.0,0.0,63.0,40.0,42.0,9.0,4.0,11.0,6.0,0.0,25.0,41.0,59.0,0.0,15.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,18.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,12.0,12.0,9.0,1.0,35.0,22.0,20.0,16.0,24.0,0.0,16.0,15.0,5.0,21.0,24.0,21.0,11.0,62.0,113.0,4.0,0.0,5.0,8.0,13.0,0.0,26.0,8.0,3.0,0.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,13.0,26.0,6.0,10.0,4.0,18.0,30.0,29.0,0.0,19.0,15.0,0.0,0.0,22.0,0.0,33.0,16.0,57.0,133.0,32.0,65.0,2.0,64.0,0.0,3.0,0.0,40.0,0.0,15.0,0.0,0.0,34.0,26.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,13.0,14.0,0.0,9.0,8.0,20.0,26.0,0.0,36.0,18.0,30.0,27.0,30.0,24.0,0.0,80.0,9.0,21.0,62.0,23.0,10.0,76.0,0.0,28.0,45.0,0.0,10.0,22.0,30.0,29.0,0.0,0.0,346.0,0.0,39.0,12.0,178.0,14.0,0.0,0.0,42.0,0.0,0.0,0.0,13.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,0.0,29.0,24.0,19.0,6.0,0.0,6.0,12.0,4.0,16.0,115.0,24.0,20.0,0.0,6.0,9.0,32.0,68.0,50.0,0.0,20.0,109.0,0.0,3.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,15.0,0.0,34.0,3.0,0.0,145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,0.0,39.0,37.0,31.0,0.0,11.0,0.0,4.0,0.0,1.0,0.0,16.0,3.0,15.0,0.0,0.0,0.0,1.0,9.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,20.0,0.0,5.0,9.0,14.0,0.0,10.0,19.0,0.0,29.0,27.0,23.0,0.0,0.0,0.0,0.0,12.0,157.0,0.0,0.0,51.0,84.0,25.0,93.0,66.0,0.0,31.0,63.0,52.0,0.0,0.0,0.0,0.0,0.0,298.0,0.0,0.0,47.0,42.0,6.0,29.0,8.0,307.0,0.0,0.0,0.0,321.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,3.0,5.0,3.0,8.0,24.0,21.0,0.0,18.0,4.0,23.0,0.0,40.0,15.0,5.0,0.0,32.0,27.0,49.0,78.0,26.0,0.0,51.0,13.0,104.0,26.0,0.0,13.0,12.0,16.0,186.0,47.0,8.0,83.0,101.0,0.0,7.0,0.0,158.0,0.0,0.0,0.0,57.0,76.0,85.0,0.0,31.0,228.0,0.0,70.0,144.0,0.0,165.0,24.0,8.0,0.0,0.0,10.0,21.0,7.0,0.0,37.0,29.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
195,0.0,9.0,7.0,10.0,0.0,15.0,19.0,0.0,7.0,47.0,23.0,32.0,0.0,36.0,0.0,43.0,0.0,10.0,15.0,25.0,0.0,45.0,4.0,6.0,1.0,0.0,6.0,3.0,138.0,232.0,68.0,32.0,67.0,38.0,78.0,0.0,318.0,11.0,0.0,94.0,66.0,0.0,29.0,73.0,0.0,310.0,48.0,0.0,337.0,49.0,5.0,0.0,9.0,0.0,160.0,8.0,0.0,0.0,0.0,0.0,234.0,26.0,0.0,43.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,3.0,29.0,9.0,5.0,7.0,15.0,0.0,6.0,4.0,10.0,12.0,43.0,0.0,0.0,16.0,0.0,22.0,41.0,0.0,12.0,1.0,0.0,18.0,17.0,1.0,11.0,137.0,32.0,0.0,28.0,0.0,6.0,30.0,24.0,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,8.0,31.0,17.0,13.0,7.0,0.0,55.0,0.0,53.0,50.0,13.0,21.0,31.0,32.0,50.0,60.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,7.0,24.0,2.0,40.0,35.0,9.0,40.0,77.0,42.0,0.0,16.0,3.0,22.0,0.0,1.0,17.0,0.0,17.0,31.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,16.0,0.0,16.0,13.0,7.0,14.0,36.0,23.0,13.0,6.0,29.0,11.0,32.0,0.0,98.0,6.0,187.0,98.0,0.0,0.0,484.0,36.0,23.0,54.0,33.0,38.0,96.0,24.0,25.0,10.0,4.0,0.0,5.0,3.0,24.0,0.0,76.0,63.0,141.0,37.0,44.0,0.0,135.0,0.0,29.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,4.0,4.0,24.0,6.0,0.0,9.0,20.0,4.0,24.0,47.0,12.0,24.0,10.0,6.0,20.0,18.0,0.0,146.0,140.0,15.0,49.0,0.0,26.0,19.0,6.0,22.0,35.0,7.0,22.0,0.0,37.0,4.0,8.0,6.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,6.0,39.0,27.0,17.0,28.0,0.0,30.0,16.0,8.0,36.0,52.0,0.0,30.0,1.0,0.0,78.0,0.0,15.0,21.0,141.0,124.0,116.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,8.0,14.0,12.0,0.0,0.0,0.0,38.0,8.0,10.0,17.0,27.0,14.0,28.0,30.0,43.0,12.0,2.0,16.0,0.0,11.0,6.0,9.0,1.0,0.0,5.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,29.0,11.0,0.0,6.0,3.0,0.0,70.0,63.0,0.0,0.0,31.0,0.0,13.0,0.0,30.0,2.0,15.0,0.0,7.0,109.0,96.0,75.0,0.0,0.0,28.0,0.0,25.0,0.0,14.0,0.0,0.0,5.0,0.0,6.0,5.0,12.0,0.0,2.0,53.0,0.0,36.0,0.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,17.0,23.0,0.0,56.0,18.0,18.0,0.0,0.0,4.0,8.0,27.0,3.0,61.0,56.0,22.0,15.0,0.0,3.0,20.0,10.0,15.0,41.0,22.0,2.0,14.0,40.0,14.0,11.0,0.0,18.0,0.0,11.0,8.0,1.0,11.0,0.0,9.0,21.0,0.0,7.0,0.0,25.0,0.0,3.0,7.0,0.0,0.0,4.0,4.0,1.0,0.0,19.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,0.0,3.0,9.0,16.0,11.0,25.0,22.0,18.0,15.0,36.0,8.0,0.0,58.0,8.0,25.0,16.0,0.0,9.0,3.0,2.0,2.0,4.0,0.0,0.0,13.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,12.0,1.0,10.0,22.0,0.0,0.0,6.0,3.0,0.0,19.0,0.0,0.0,68.0,42.0,18.0,15.0,18.0,104.0,268.0,74.0,171.0,0.0,76.0,16.0,17.0,158.0,21.0,0.0,41.0,6.0,65.0,0.0,53.0,113.0,11.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,13.0,16.0,14.0,4.0,4.0,39.0,0.0,0.0,17.0,64.0,19.0,78.0,84.0,11.0,0.0,11.0,0.0,8.0,4.0,0.0,0.0,0.0,54.0,5.0,6.0,69.0,14.0,0.0,4.0,11.0,0.0,0.0,3.0,7.0,40.0,0.0,30.0,24.0,0.0,0.0,32.0,0.0,62.0,90.0,59.0,190.0,75.0,86.0,17.0,0.0,18.0,28.0,0.0,16.0,7.0,43.0,0.0,27.0,6.0,1.0,2.0,0.0,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,18.0,12.0,5.0,25.0,0.0,0.0,44.0,0.0,34.0,108.0,15.0,0.0,0.0,174.0,67.0,39.0,0.0,9.0,276.0,245.0,24.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,0.0,2.0,4.0,39.0,4.0,0.0,10.0,7.0,0.0,0.0,0.0,16.0,0.0,26.0,12.0,16.0,0.0,77.0,36.0,13.0,39.0,39.0,1.0,2.0,44.0,7.0,1.0,14.0,0.0,7.0,3.0,9.0,10.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
