,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113
160,19.0,0.0,27.0,2.0,0.0,21.0,27.0,0.0,0.0,10.0,16.0,25.0,8.0,18.0,17.0,8.0,49.0,63.0,46.0,84.0,16.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,0.0,1.0,8.0,14.0,0.0,8.0,15.0,11.0,3.0,24.0,14.0,6.0,0.0,26.0,24.0,44.0,23.0,0.0,27.0,23.0,31.0,61.0,15.0,84.0,0.0,8.0,49.0,0.0,61.0,12.0,10.0,15.0,28.0,16.0,3.0,36.0,0.0,70.0,0.0,0.0,109.0,50.0,26.0,9.0,0.0,12.0,4.0,10.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,9.0,11.0,30.0,8.0,6.0,4.0,8.0,7.0,6.0,5.0,28.0,16.0,16.0,19.0,0.0,8.0,0.0,15.0,33.0,35.0,0.0,7.0,16.0,9.0,3.0,12.0,10.0,8.0,9.0,6.0,20.0,11.0,25.0,2.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,2.0,2.0,0.0,0.0,13.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,12.0,7.0,6.0,15.0,30.0,24.0,9.0,24.0,44.0,22.0,0.0,0.0,0.0,17.0,10.0,14.0,46.0,16.0,23.0,16.0,0.0,21.0,99.0,21.0,9.0,82.0,3.0,46.0,49.0,26.0,37.0,19.0,14.0,3.0,0.0,29.0,79.0,100.0,19.0,19.0,8.0,1.0,1.0,11.0,0.0,2.0,11.0,19.0,9.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,4.0,4.0,12.0,16.0,11.0,17.0,15.0,2.0,0.0,103.0,65.0,23.0,9.0,6.0,26.0,4.0,51.0,35.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,0.0,21.0,7.0,13.0,0.0,6.0,8.0,1.0,9.0,0.0,0.0,2.0,0.0,130.0,26.0,10.0,2.0,17.0,44.0,0.0,0.0,94.0,0.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,47.0,27.0,6.0,9.0,0.0,17.0,7.0,27.0,33.0,11.0,7.0,13.0,33.0,1.0,16.0,12.0,7.0,45.0,40.0,27.0,65.0,21.0,10.0,29.0,47.0,75.0,164.0,2.0,14.0,0.0,31.0,0.0,51.0,13.0,174.0,0.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,39.0,99.0,7.0,29.0,13.0,0.0,87.0,0.0,51.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,27.0,30.0,5.0,0.0,14.0,86.0,11.0,12.0,7.0,2.0,9.0,13.0,0.0,14.0,30.0,59.0,41.0,11.0,0.0,0.0,30.0,0.0,52.0,0.0,21.0,128.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,21.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,18.0,47.0,65.0,44.0,8.0,24.0,21.0,35.0,0.0,35.0,12.0,10.0,20.0,52.0,25.0,37.0,30.0,17.0,5.0,0.0,11.0,0.0,43.0,51.0,0.0,2.0,149.0,38.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,25.0,9.0,26.0,8.0,4.0,11.0,10.0,12.0,27.0,14.0,67.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,2.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,0.0,15.0,5.0,24.0,10.0,0.0,12.0,6.0,41.0,70.0,16.0,15.0,0.0,43.0,0.0,24.0,25.0,10.0,20.0,18.0,6.0,0.0,20.0,11.0,4.0,75.0,38.0,89.0,23.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,38.0,24.0,0.0,13.0,6.0,7.0,62.0,4.0,35.0,55.0,9.0,0.0,18.0,164.0,135.0,92.0,106.0,67.0,38.0,55.0,0.0,104.0,0.0,0.0,293.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,2.0,22.0,13.0,11.0,29.0,10.0,3.0,19.0,0.0,43.0,17.0,16.0,11.0,0.0,2.0,13.0,0.0,10.0,20.0,16.0,0.0,13.0,50.0,0.0,94.0,97.0,14.0,25.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,12.0,27.0,2.0,6.0,0.0,1.0,11.0,19.0,0.0,7.0,3.0,12.0,5.0,24.0,41.0,0.0,11.0,17.0,1.0,8.0,0.0,8.0,0.0,28.0,3.0,16.0,18.0,6.0,0.0,42.0,0.0,4.0,0.0,40.0,0.0,2.0,13.0,0.0,5.0,0.0,0.0,1.0,0.0,54.0,0.0,12.0,10.0,0.0,0.0,3.0,3.0,5.0,13.0,7.0,0.0,0.0,29.0,0.0,48.0,0.0,13.0,0.0,51.0,48.0,44.0,0.0,0.0,0.0,15.0,0.0,0.0,35.0,78.0,58.0,5.0,0.0,158.0,85.0,39.0,108.0,0.0,74.0,68.0,31.0,5.0,5.0,54.0,78.0,2.0,1.0,13.0,0.0,21.0,29.0,20.0,363.0,56.0,56.0,119.0,73.0,0.0,,,,,,,,,,,,,
174,11.0,11.0,15.0,10.0,5.0,12.0,0.0,3.0,0.0,0.0,5.0,17.0,0.0,3.0,38.0,43.0,0.0,0.0,7.0,24.0,26.0,0.0,84.0,0.0,4.0,70.0,1.0,0.0,8.0,6.0,0.0,0.0,5.0,3.0,9.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,5.0,7.0,8.0,0.0,0.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,9.0,0.0,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,2.0,2.0,9.0,9.0,20.0,8.0,8.0,21.0,38.0,11.0,0.0,25.0,41.0,129.0,0.0,7.0,0.0,7.0,13.0,0.0,4.0,19.0,0.0,8.0,25.0,13.0,108.0,72.0,110.0,39.0,70.0,22.0,251.0,0.0,50.0,31.0,6.0,6.0,9.0,0.0,0.0,2.0,0.0,89.0,62.0,1.0,27.0,11.0,60.0,0.0,16.0,135.0,0.0,296.0,227.0,0.0,222.0,0.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,5.0,17.0,24.0,9.0,12.0,31.0,5.0,9.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
