,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110
147,8.0,17.0,2.0,44.0,21.0,5.0,14.0,27.0,22.0,5.0,18.0,39.0,32.0,25.0,5.0,19.0,70.0,38.0,37.0,54.0,18.0,10.0,33.0,5.0,8.0,15.0,28.0,39.0,52.0,55.0,46.0,27.0,0.0,5.0,32.0,58.0,0.0,0.0,0.0,0.0,35.0,0.0,43.0,0.0,59.0,55.0,0.0,119.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,11.0,73.0,8.0,32.0,9.0,18.0,0.0,20.0,0.0,18.0,11.0,86.0,0.0,0.0,0.0,4.0,16.0,39.0,55.0,15.0,7.0,16.0,0.0,28.0,0.0,28.0,41.0,39.0,0.0,32.0,0.0,74.0,65.0,11.0,84.0,0.0,17.0,0.0,44.0,135.0,0.0,17.0,9.0,47.0,419.0,33.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,14.0,48.0,0.0,26.0,8.0,14.0,0.0,31.0,13.0,4.0,3.0,27.0,0.0,36.0,79.0,0.0,32.0,58.0,2.0,135.0,185.0,75.0,101.0,22.0,62.0,5.0,418.0,0.0,62.0,127.0,44.0,51.0,386.0,219.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,0.0,66.0,29.0,0.0,14.0,1.0,29.0,0.0,1.0,12.0,82.0,7.0,0.0,0.0,26.0,8.0,65.0,13.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,57.0,76.0,10.0,87.0,11.0,3.0,10.0,112.0,21.0,0.0,37.0,0.0,65.0,83.0,29.0,78.0,151.0,0.0,0.0,0.0,111.0,4.0,0.0,78.0,15.0,18.0,37.0,33.0,16.0,51.0,9.0,0.0,0.0,0.0,0.0,5.0,55.0,2.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,13.0,15.0,15.0,13.0,39.0,23.0,2.0,17.0,0.0,5.0,17.0,14.0,0.0,126.0,48.0,126.0,0.0,4.0,30.0,0.0,0.0,0.0,5.0,7.0,17.0,13.0,27.0,0.0,0.0,1.0,3.0,55.0,36.0,53.0,15.0,36.0,0.0,0.0,0.0,0.0,0.0,3.0,282.0,0.0,0.0,523.0,0.0,761.0,27.0,260.0,683.0,19.0,0.0,130.0,29.0,21.0,19.0,47.0,68.0,143.0,209.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,25.0,25.0,0.0,7.0,14.0,20.0,15.0,81.0,61.0,61.0,0.0,18.0,34.0,472.0,5.0,0.0,92.0,28.0,68.0,85.0,0.0,0.0,0.0,280.0,0.0,22.0,100.0,63.0,0.0,129.0,64.0,155.0,74.0,6.0,43.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,0.0,19.0,58.0,22.0,35.0,10.0,56.0,9.0,3.0,23.0,0.0,0.0,44.0,4.0,105.0,24.0,7.0,9.0,3.0,38.0,34.0,12.0,27.0,14.0,28.0,50.0,4.0,46.0,98.0,9.0,36.0,86.0,1.0,127.0,0.0,48.0,0.0,941.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,12.0,81.0,0.0,26.0,16.0,7.0,12.0,0.0,25.0,7.0,15.0,0.0,0.0,28.0,27.0,13.0,0.0,23.0,30.0,0.0,0.0,67.0,0.0,99.0,3.0,21.0,138.0,18.0,4.0,38.0,37.0,14.0,0.0,101.0,14.0,28.0,9.0,7.0,0.0,86.0,45.0,130.0,0.0,0.0,28.0,0.0,0.0,75.0,226.0,6.0,122.0,163.0,108.0,20.0,73.0,0.0,57.0,154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,19.0,26.0,32.0,0.0,71.0,35.0,0.0,32.0,0.0,26.0,22.0,13.0,20.0,38.0,2.0,25.0,33.0,17.0,11.0,17.0,0.0,2.0,43.0,6.0,0.0,0.0,21.0,1.0,0.0,90.0,11.0,9.0,28.0,40.0,140.0,0.0,127.0,96.0,80.0,120.0,308.0,0.0,448.0,86.0,0.0,44.0,0.0,267.0,0.0,70.0,83.0,22.0,19.0,12.0,0.0,96.0,48.0,24.0,22.0,86.0,47.0,90.0,17.0,133.0,133.0,50.0,130.0,83.0,9.0,91.0,0.0,87.0,0.0,5.0,80.0,50.0,31.0,59.0,0.0,78.0,9.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,26.0,33.0,0.0,26.0,0.0,10.0,20.0,18.0,25.0,9.0,14.0,22.0,32.0,59.0,33.0,39.0,54.0,33.0,4.0,58.0,28.0,0.0,25.0,0.0,70.0,8.0,144.0,161.0,0.0,34.0,56.0,64.0,26.0,54.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,33.0,16.0,81.0,27.0,9.0,17.0,0.0,46.0,40.0,17.0,28.0,75.0,191.0,152.0,0.0,18.0,47.0,0.0,20.0,0.0,291.0,9.0,0.0,39.0,10.0,14.0,205.0,25.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,0.0,0.0,3.0,4.0,68.0,49.0,16.0,40.0,852.0,0.0,1125.0,1089.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,41.0,60.0,57.0,79.0,19.0,63.0,34.0,141.0,37.0,23.0,3.0,70.0,268.0,0.0,45.0,22.0,366.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,19.0,0.0,0.0,13.0,58.0,4.0,0.0,15.0,31.0,23.0,21.0,26.0,25.0,4.0,25.0,0.0,133.0,0.0,9.0,46.0,44.0,17.0,0.0,26.0,0.0,17.0,193.0,157.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,21.0,12.0,28.0,9.0,5.0,40.0,24.0,21.0,0.0,6.0,48.0,20.0,0.0,12.0,0.0,5.0,0.0,0.0,16.0,36.0,0.0,0.0,0.0,0.0,0.0,88.0,16.0,37.0,1.0,22.0,0.0,23.0,15.0,21.0,10.0,32.0,29.0,102.0,298.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,4.0,28.0,12.0,6.0,18.0,10.0,19.0,33.0,9.0,1.0,4.0,0.0,0.0,12.0,57.0,9.0,22.0,20.0,0.0,3.0,67.0,0.0,8.0,0.0,2.0,8.0,14.0,40.0,0.0,16.0,3.0,15.0,12.0,3.0,21.0,0.0,0.0,5.0,0.0,125.0,0.0,58.0,0.0,252.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,0.0,28.0,29.0,18.0,0.0,61.0,3.0,9.0,26.0,113.0,11.0,56.0,17.0,0.0,18.0,39.0,0.0,17.0,35.0,38.0,23.0,4.0,10.0,19.0,0.0,33.0,120.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,40.0,0.0,1.0,0.0,13.0,19.0,19.0,0.0,0.0,4.0,6.0,0.0,15.0,57.0,29.0,44.0,24.0,4.0,20.0,0.0,16.0,13.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,7.0,26.0,12.0,5.0,1.0,25.0,26.0,0.0,0.0,73.0,11.0,103.0,0.0,102.0,50.0,12.0,37.0,24.0,10.0,0.0,31.0,0.0,31.0,30.0,0.0,68.0,33.0,0.0,5.0,0.0,8.0,1.0,40.0,0.0,0.0,183.0,0.0,211.0,40.0,22.0,0.0,0.0,0.0,145.0,13.0,0.0,44.0,0.0,1.0,0.0,34.0,21.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,6.0,0.0,0.0,6.0,46.0,11.0,47.0,29.0,19.0,13.0,26.0,0.0,4.0,0.0,9.0,0.0,0.0,98.0,21.0,121.0,108.0,178.0,142.0,64.0,273.0,62.0,82.0,0.0,64.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,18.0,2.0,25.0,22.0,38.0,16.0,0.0,14.0,1.0,27.0,16.0,0.0,8.0,13.0,39.0,0.0,14.0,0.0,9.0,16.0,0.0,4.0,0.0,9.0,27.0,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,10.0,14.0,29.0,12.0,16.0,26.0,2.0,0.0,0.0,48.0,15.0,17.0,0.0,12.0,0.0,36.0,49.0,11.0,20.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,24.0,0.0,13.0,28.0,14.0,11.0,8.0,20.0,70.0,39.0,1.0,22.0,0.0,0.0,17.0,12.0,13.0,39.0,23.0,38.0,34.0,22.0,10.0,0.0,44.0,93.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,14.0,0.0,2.0,0.0,0.0,3.0,0.0,31.0,22.0,0.0,10.0,72.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,32.0,19.0,31.0,0.0,34.0,0.0,9.0,3.0,0.0,28.0,50.0,13.0,33.0,0.0,0.0,15.0,27.0,41.0,20.0,0.0,15.0,0.0,21.0,101.0,8.0,7.0,2.0,0.0,17.0,50.0,0.0,49.0,41.0,0.0,90.0,143.0,0.0,0.0,27.0,26.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,9.0,21.0,0.0,48.0,60.0,9.0,38.0,31.0,25.0,0.0,30.0,14.0,12.0,15.0,115.0,33.0,4.0,20.0,4.0,11.0,0.0,19.0,31.0,33.0,18.0,0.0,0.0,14.0,0.0,0.0,1.0,6.0,11.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,21.0,27.0,25.0,18.0,0.0,29.0,8.0,5.0,3.0,1.0,30.0,34.0,4.0,17.0,29.0,8.0,0.0,2.0,56.0,33.0,19.0,0.0,14.0,14.0,0.0,23.0,0.0,35.0,8.0,13.0,46.0,36.0,0.0,80.0,0.0,30.0,34.0,20.0,58.0,0.0,0.0,0.0,65.0,117.0,50.0,105.0,82.0,82.0,81.0,0.0,45.0,8.0,202.0,0.0,22.0,110.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,4.0,21.0,16.0,6.0,7.0,17.0,31.0,13.0,0.0,23.0,6.0,0.0,10.0,43.0,12.0,28.0,10.0,77.0,39.0,70.0,33.0,39.0,77.0,0.0,0.0,0.0,24.0,0.0,0.0,7.0,0.0,52.0,21.0,48.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,113.0,39.0,0.0,12.0,18.0,0.0,36.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,20.0,8.0,0.0,4.0,7.0,0.0,19.0,21.0,13.0,28.0,0.0,11.0,28.0,90.0,49.0,0.0,47.0,0.0,23.0,6.0,0.0,18.0,18.0,11.0,9.0,100.0,30.0,58.0,28.0,20.0,90.0,47.0,122.0,7.0,77.0,16.0,53.0,103.0,18.0,146.0,4.0,2.0,2.0,3.0,10.0,0.0,0.0,0.0,12.0,0.0,7.0,1.0,0.0,59.0,39.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,0.0,46.0,2.0,5.0,8.0,18.0,0.0,20.0,8.0,0.0,0.0,12.0,27.0,24.0,9.0,20.0,0.0,14.0,10.0,0.0,11.0,20.0,11.0,0.0,41.0,50.0,4.0,7.0,15.0,0.0,0.0,52.0,26.0,8.0,5.0,6.0,3.0,28.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,14.0,97.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,17.0,3.0,39.0,38.0,16.0,6.0,0.0,5.0,2.0,9.0,24.0,26.0,0.0,22.0,0.0,0.0,0.0,41.0,12.0,47.0,50.0,161.0,0.0,42.0,42.0,0.0,4.0,0.0,25.0,38.0,24.0,29.0,40.0,4.0,0.0,0.0,78.0,67.0,34.0,46.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,13.0,44.0,14.0,9.0,1.0,20.0,9.0,1.0,33.0,57.0,24.0,27.0,5.0,34.0,16.0,15.0,10.0,34.0,15.0,15.0,53.0,0.0,6.0,3.0,14.0,17.0,27.0,14.0,0.0,18.0,10.0,0.0,0.0,1.0,0.0,50.0,18.0,0.0,41.0,39.0,32.0,26.0,0.0,8.0,27.0,12.0,0.0,45.0,4.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,29.0,53.0,95.0,24.0,112.0,22.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,47.0,0.0,30.0,15.0,0.0,33.0,3.0,33.0,27.0,13.0,28.0,24.0,83.0,26.0,20.0,29.0,24.0,4.0,0.0,17.0,83.0,23.0,0.0,19.0,15.0,0.0,54.0,10.0,2.0,2.0,6.0,26.0,9.0,11.0,19.0,0.0,38.0,13.0,0.0,0.0,0.0,30.0,0.0,168.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,1.0,50.0,1.0,21.0,12.0,24.0,10.0,7.0,36.0,52.0,10.0,53.0,6.0,4.0,0.0,14.0,6.0,0.0,3.0,15.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,13.0,15.0,35.0,19.0,19.0,4.0,29.0,0.0,0.0,37.0,0.0,39.0,20.0,43.0,11.0,16.0,12.0,9.0,18.0,16.0,33.0,26.0,0.0,39.0,15.0,6.0,8.0,39.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,7.0,10.0,3.0,2.0,12.0,15.0,19.0,7.0,25.0,5.0,6.0,25.0,5.0,1.0,12.0,10.0,17.0,20.0,25.0,32.0,0.0,0.0,53.0,95.0,37.0,16.0,19.0,206.0,0.0,66.0,0.0,0.0,73.0,54.0,91.0,9.0,135.0,0.0,0.0,0.0,0.0,33.0,2.0,30.0,13.0,145.0,0.0,84.0,2.0,49.0,16.0,52.0,157.0,47.0,84.0,11.0,96.0,182.0,64.0,148.0,60.0,0.0,14.0,4.0,0.0,14.0,0.0,0.0,148.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,12.0,14.0,14.0,6.0,12.0,6.0,0.0,7.0,5.0,26.0,0.0,27.0,20.0,60.0,5.0,52.0,0.0,7.0,90.0,87.0,31.0,0.0,23.0,11.0,0.0,0.0,3.0,26.0,0.0,5.0,49.0,8.0,75.0,11.0,53.0,2.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,21.0,50.0,23.0,30.0,0.0,14.0,3.0,2.0,6.0,0.0,2.0,5.0,0.0,7.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,1.0,16.0,15.0,31.0,15.0,3.0,13.0,11.0,5.0,35.0,39.0,0.0,17.0,7.0,31.0,28.0,25.0,27.0,6.0,27.0,27.0,105.0,19.0,26.0,84.0,3.0,70.0,27.0,89.0,112.0,23.0,0.0,32.0,0.0,0.0,51.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,27.0,37.0,29.0,12.0,14.0,0.0,30.0,26.0,20.0,22.0,3.0,0.0,31.0,34.0,4.0,10.0,0.0,2.0,16.0,20.0,14.0,0.0,29.0,15.0,1.0,8.0,3.0,2.0,0.0,3.0,2.0,1.0,4.0,10.0,3.0,0.0,0.0,0.0,12.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,17.0,0.0,0.0,0.0,44.0,12.0,0.0,2.0,77.0,5.0,6.0,30.0,37.0,95.0,15.0,4.0,0.0,42.0,0.0,0.0,6.0,52.0,19.0,0.0,20.0,63.0,78.0,18.0,10.0,0.0,1.0,53.0,39.0,0.0,192.0,0.0,0.0,0.0,55.0,0.0,0.0,25.0,0.0,0.0,171.0,0.0,18.0,84.0,0.0,22.0,10.0,0.0,58.0,2.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,18.0,0.0,32.0,20.0,50.0,0.0,0.0,11.0,0.0,40.0,20.0,0.0,3.0,11.0,12.0,37.0,0.0,0.0,0.0,21.0,24.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,12.0,0.0,0.0,8.0,0.0,46.0,0.0,12.0,47.0,21.0,4.0,47.0,30.0,0.0,0.0,18.0,5.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,297.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,20.0,6.0,15.0,15.0,32.0,74.0,0.0,16.0,0.0,4.0,20.0,8.0,0.0,50.0,32.0,0.0,12.0,23.0,0.0,0.0,6.0,0.0,92.0,16.0,19.0,15.0,68.0,38.0,14.0,14.0,7.0,47.0,43.0,5.0,0.0,0.0,12.0,0.0,34.0,16.0,43.0,0.0,13.0,0.0,20.0,0.0,0.0,0.0,1.0,25.0,2.0,0.0,11.0,37.0,0.0,12.0,2.0,49.0,8.0,7.0,7.0,5.0,9.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,7.0,36.0,15.0,27.0,20.0,0.0,8.0,0.0,12.0,6.0,0.0,4.0,15.0,24.0,23.0,0.0,17.0,23.0,8.0,7.0,2.0,3.0,6.0,2.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,9.0,20.0,5.0,15.0,9.0,14.0,32.0,0.0,25.0,39.0,58.0,28.0,42.0,48.0,6.0,0.0,37.0,0.0,0.0,7.0,11.0,0.0,0.0,0.0,23.0,7.0,42.0,0.0,9.0,0.0,5.0,107.0,5.0,0.0,0.0,0.0,0.0,91.0,83.0,0.0,0.0,5.0,0.0,105.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,12.0,0.0,11.0,20.0,2.0,76.0,0.0,0.0,7.0,37.0,1.0,43.0,0.0,29.0,60.0,7.0,10.0,18.0,65.0,18.0,14.0,9.0,12.0,8.0,0.0,29.0,3.0,64.0,32.0,47.0,29.0,84.0,9.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,12.0,18.0,60.0,13.0,66.0,24.0,50.0,22.0,5.0,0.0,22.0,36.0,14.0,1.0,4.0,0.0,0.0,0.0,14.0,4.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,7.0,37.0,15.0,37.0,0.0,20.0,31.0,6.0,9.0,10.0,74.0,96.0,35.0,0.0,39.0,21.0,48.0,0.0,45.0,40.0,46.0,28.0,0.0,22.0,200.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.0,15.0,66.0,44.0,0.0,106.0,0.0,58.0,37.0,22.0,0.0,39.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,27.0,8.0,14.0,5.0,10.0,28.0,0.0,6.0,11.0,8.0,3.0,15.0,8.0,0.0,3.0,21.0,12.0,0.0,42.0,14.0,23.0,28.0,19.0,0.0,16.0,36.0,22.0,20.0,0.0,1.0,23.0,3.0,2.0,2.0,18.0,0.0,12.0,7.0,20.0,214.0,0.0,0.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,41.0,0.0,0.0,22.0,2.0,8.0,2.0,33.0,12.0,9.0,5.0,5.0,4.0,0.0,42.0,41.0,0.0,1.0,1.0,0.0,0.0,12.0,19.0,0.0,0.0,24.0,2.0,10.0,0.0,26.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,10.0,22.0,32.0,0.0,0.0,21.0,8.0,10.0,6.0,14.0,12.0,1.0,23.0,5.0,5.0,0.0,7.0,28.0,32.0,18.0,0.0,15.0,3.0,14.0,11.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,11.0,3.0,6.0,4.0,29.0,0.0,12.0,45.0,28.0,36.0,0.0,4.0,23.0,2.0,0.0,3.0,0.0,6.0,2.0,56.0,68.0,35.0,36.0,41.0,0.0,73.0,529.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,17.0,36.0,14.0,20.0,25.0,0.0,46.0,27.0,0.0,8.0,52.0,0.0,58.0,11.0,14.0,0.0,4.0,77.0,54.0,63.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,3.0,0.0,1.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,13.0,0.0,7.0,17.0,1.0,36.0,18.0,0.0,29.0,2.0,75.0,20.0,0.0,23.0,10.0,7.0,0.0,6.0,0.0,14.0,12.0,239.0,23.0,6.0,0.0,79.0,0.0,9.0,0.0,6.0,27.0,30.0,10.0,17.0,16.0,6.0,19.0,0.0,0.0,34.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,14.0,10.0,17.0,10.0,1.0,0.0,9.0,16.0,4.0,10.0,21.0,41.0,2.0,78.0,21.0,10.0,25.0,27.0,5.0,0.0,0.0,0.0,63.0,57.0,34.0,0.0,0.0,0.0,0.0,163.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,8.0,49.0,0.0,27.0,0.0,0.0,15.0,14.0,43.0,60.0,0.0,22.0,4.0,34.0,0.0,63.0,0.0,15.0,0.0,0.0,8.0,59.0,24.0,0.0,28.0,0.0,75.0,137.0,94.0,115.0,49.0,13.0,28.0,0.0,26.0,4.0,0.0,25.0,12.0,4.0,0.0,6.0,6.0,0.0,17.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
