,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136
137,24.0,21.0,0.0,0.0,6.0,7.0,47.0,1.0,0.0,27.0,70.0,54.0,0.0,3.0,32.0,17.0,8.0,15.0,3.0,0.0,51.0,3.0,15.0,0.0,3.0,70.0,0.0,109.0,105.0,16.0,5.0,5.0,0.0,10.0,0.0,0.0,0.0,279.0,12.0,174.0,0.0,189.0,42.0,0.0,65.0,60.0,405.0,146.0,11.0,0.0,342.0,52.0,7.0,633.0,41.0,19.0,5.0,71.0,0.0,56.0,0.0,2.0,2.0,10.0,33.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,38.0,13.0,8.0,30.0,50.0,16.0,27.0,0.0,25.0,81.0,4.0,2.0,17.0,21.0,40.0,1.0,27.0,14.0,12.0,4.0,16.0,11.0,21.0,0.0,16.0,0.0,395.0,0.0,2.0,30.0,22.0,65.0,16.0,0.0,14.0,0.0,0.0,120.0,46.0,25.0,47.0,0.0,24.0,56.0,79.0,151.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,58.0,8.0,24.0,9.0,51.0,38.0,84.0,91.0,121.0,45.0,284.0,0.0,37.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,13.0,131.0,10.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,6.0,51.0,27.0,33.0,16.0,23.0,0.0,46.0,0.0,0.0,67.0,108.0,85.0,38.0,34.0,37.0,9.0,102.0,0.0,2.0,1.0,72.0,22.0,41.0,0.0,43.0,71.0,52.0,124.0,25.0,84.0,15.0,6.0,74.0,9.0,48.0,13.0,38.0,34.0,0.0,64.0,94.0,0.0,3.0,259.0,38.0,58.0,65.0,18.0,19.0,22.0,68.0,81.0,47.0,90.0,43.0,32.0,68.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,34.0,6.0,7.0,53.0,0.0,9.0,15.0,27.0,1.0,28.0,28.0,12.0,48.0,26.0,20.0,19.0,30.0,37.0,10.0,17.0,99.0,0.0,58.0,137.0,26.0,0.0,48.0,0.0,50.0,5.0,0.0,0.0,52.0,91.0,0.0,0.0,131.0,0.0,0.0,0.0,89.0,15.0,0.0,69.0,1.0,0.0,5.0,79.0,44.0,26.0,0.0,0.0,0.0,14.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,21.0,23.0,7.0,15.0,28.0,29.0,16.0,0.0,60.0,12.0,41.0,0.0,12.0,0.0,50.0,113.0,61.0,2.0,152.0,35.0,654.0,0.0,84.0,32.0,0.0,24.0,545.0,15.0,0.0,0.0,32.0,0.0,109.0,27.0,5.0,68.0,45.0,137.0,85.0,40.0,55.0,20.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,0.0,36.0,15.0,5.0,0.0,5.0,0.0,15.0,33.0,51.0,19.0,41.0,122.0,65.0,17.0,24.0,0.0,26.0,19.0,0.0,13.0,0.0,8.0,4.0,8.0,0.0,33.0,16.0,14.0,0.0,2.0,30.0,11.0,0.0,46.0,0.0,10.0,27.0,9.0,0.0,0.0,42.0,21.0,11.0,70.0,0.0,13.0,86.0,78.0,0.0,0.0,0.0,0.0,26.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,13.0,5.0,5.0,12.0,45.0,0.0,41.0,0.0,0.0,20.0,24.0,33.0,0.0,16.0,9.0,21.0,0.0,0.0,0.0,19.0,27.0,0.0,22.0,2.0,1.0,7.0,22.0,0.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,24.0,3.0,39.0,26.0,27.0,34.0,16.0,20.0,5.0,15.0,1.0,10.0,0.0,25.0,6.0,0.0,23.0,9.0,0.0,58.0,0.0,27.0,9.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,19.0,0.0,40.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,28.0,18.0,6.0,52.0,18.0,39.0,30.0,0.0,28.0,0.0,0.0,0.0,8.0,85.0,33.0,3.0,13.0,11.0,16.0,22.0,17.0,0.0,10.0,2.0,0.0,35.0,0.0,16.0,0.0,11.0,19.0,1.0,0.0,0.0,18.0,0.0,8.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,7.0,6.0,7.0,25.0,0.0,29.0,16.0,14.0,22.0,24.0,33.0,51.0,6.0,1.0,80.0,37.0,0.0,7.0,89.0,0.0,2.0,3.0,23.0,5.0,33.0,0.0,0.0,91.0,0.0,3.0,0.0,84.0,0.0,39.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,0.0,13.0,29.0,4.0,24.0,19.0,34.0,42.0,33.0,25.0,0.0,41.0,12.0,12.0,28.0,0.0,21.0,17.0,0.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,0.0,18.0,9.0,33.0,0.0,45.0,76.0,0.0,14.0,12.0,3.0,19.0,36.0,23.0,0.0,69.0,34.0,3.0,11.0,0.0,25.0,0.0,109.0,24.0,172.0,164.0,0.0,232.0,21.0,4.0,0.0,132.0,1.0,8.0,38.0,6.0,11.0,11.0,0.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,26.0,0.0,3.0,33.0,13.0,5.0,0.0,7.0,13.0,12.0,8.0,0.0,9.0,17.0,0.0,0.0,27.0,19.0,16.0,50.0,23.0,38.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,7.0,7.0,21.0,0.0,10.0,17.0,10.0,1.0,11.0,24.0,25.0,7.0,9.0,0.0,50.0,2.0,43.0,32.0,40.0,24.0,0.0,12.0,0.0,20.0,0.0,2.0,9.0,37.0,30.0,19.0,37.0,0.0,0.0,37.0,0.0,61.0,63.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,9.0,38.0,4.0,2.0,0.0,12.0,18.0,0.0,6.0,0.0,17.0,21.0,19.0,21.0,16.0,11.0,18.0,13.0,3.0,7.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,30.0,0.0,19.0,0.0,22.0,4.0,7.0,17.0,17.0,0.0,0.0,40.0,30.0,10.0,2.0,105.0,36.0,41.0,76.0,8.0,0.0,4.0,23.0,1.0,7.0,0.0,4.0,45.0,0.0,106.0,8.0,97.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,7.0,0.0,1.0,18.0,69.0,0.0,400.0,372.0,33.0,48.0,66.0,0.0,0.0,47.0,193.0,131.0,0.0,0.0,71.0,685.0,8.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,16.0,34.0,13.0,18.0,7.0,33.0,78.0,60.0,14.0,23.0,43.0,74.0,0.0,34.0,27.0,18.0,10.0,0.0,79.0,18.0,8.0,9.0,5.0,46.0,21.0,0.0,0.0,11.0,47.0,0.0,11.0,30.0,1.0,25.0,65.0,1.0,14.0,112.0,22.0,5.0,79.0,10.0,0.0,0.0,0.0,34.0,592.0,25.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,14.0,27.0,5.0,55.0,2.0,72.0,55.0,30.0,16.0,18.0,4.0,7.0,9.0,39.0,48.0,65.0,31.0,37.0,26.0,4.0,0.0,65.0,77.0,114.0,26.0,0.0,11.0,33.0,0.0,43.0,16.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,72.0,133.0,133.0,26.0,0.0,0.0,14.0,0.0,0.0,153.0,95.0,0.0,302.0,0.0,41.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,11.0,13.0,11.0,13.0,0.0,23.0,24.0,26.0,33.0,11.0,24.0,10.0,20.0,24.0,78.0,40.0,22.0,15.0,0.0,7.0,11.0,0.0,0.0,1.0,49.0,0.0,8.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,24.0,29.0,8.0,25.0,16.0,17.0,0.0,42.0,6.0,8.0,38.0,0.0,5.0,20.0,0.0,0.0,206.0,0.0,0.0,97.0,31.0,0.0,7.0,4.0,0.0,0.0,5.0,0.0,26.0,0.0,5.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,14.0,7.0,27.0,9.0,23.0,15.0,19.0,24.0,1.0,4.0,25.0,15.0,27.0,16.0,0.0,28.0,17.0,13.0,25.0,1.0,0.0,2.0,36.0,29.0,58.0,1.0,0.0,11.0,17.0,7.0,0.0,26.0,94.0,102.0,39.0,100.0,30.0,4.0,0.0,39.0,28.0,78.0,46.0,10.0,0.0,169.0,178.0,2.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,12.0,6.0,14.0,24.0,24.0,13.0,26.0,39.0,7.0,0.0,16.0,0.0,0.0,0.0,46.0,130.0,8.0,98.0,292.0,0.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,8.0,4.0,1.0,13.0,8.0,0.0,9.0,0.0,12.0,0.0,92.0,65.0,29.0,82.0,29.0,83.0,46.0,126.0,176.0,124.0,74.0,46.0,3.0,89.0,33.0,93.0,84.0,83.0,106.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,22.0,12.0,27.0,0.0,10.0,4.0,0.0,0.0,17.0,13.0,18.0,21.0,16.0,25.0,21.0,19.0,6.0,35.0,0.0,25.0,26.0,37.0,44.0,0.0,0.0,0.0,0.0,40.0,160.0,37.0,18.0,3.0,67.0,0.0,14.0,0.0,6.0,45.0,0.0,0.0,0.0,12.0,0.0,0.0,98.0,12.0,0.0,202.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,0.0,55.0,7.0,14.0,36.0,11.0,15.0,34.0,52.0,0.0,2.0,12.0,0.0,19.0,40.0,14.0,1.0,3.0,1.0,5.0,34.0,138.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,24.0,16.0,5.0,13.0,35.0,11.0,17.0,0.0,0.0,29.0,1.0,23.0,11.0,17.0,0.0,1.0,7.0,0.0,8.0,0.0,4.0,6.0,0.0,62.0,0.0,71.0,180.0,136.0,185.0,174.0,36.0,32.0,14.0,2.0,4.0,11.0,1.0,3.0,59.0,0.0,0.0,24.0,5.0,0.0,0.0,0.0,18.0,238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,16.0,7.0,29.0,11.0,14.0,5.0,7.0,13.0,3.0,0.0,67.0,6.0,39.0,20.0,24.0,65.0,13.0,186.0,0.0,34.0,12.0,97.0,8.0,9.0,42.0,12.0,11.0,11.0,10.0,10.0,30.0,47.0,109.0,76.0,76.0,54.0,66.0,31.0,46.0,0.0,47.0,166.0,0.0,45.0,13.0,19.0,193.0,0.0,88.0,110.0,6.0,34.0,10.0,13.0,23.0,0.0,33.0,12.0,10.0,44.0,0.0,78.0,192.0,28.0,78.0,346.0,27.0,30.0,0.0,0.0,116.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,18.0,36.0,11.0,13.0,1.0,7.0,12.0,29.0,12.0,20.0,39.0,0.0,12.0,2.0,18.0,22.0,0.0,106.0,70.0,177.0,2.0,35.0,36.0,188.0,424.0,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,4.0,9.0,5.0,25.0,27.0,14.0,4.0,5.0,22.0,34.0,16.0,3.0,2.0,0.0,33.0,2.0,12.0,0.0,27.0,19.0,58.0,11.0,0.0,0.0,11.0,3.0,64.0,18.0,18.0,47.0,8.0,8.0,0.0,0.0,24.0,0.0,8.0,2.0,4.0,9.0,19.0,9.0,0.0,0.0,11.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,9.0,14.0,14.0,9.0,48.0,7.0,0.0,18.0,5.0,53.0,26.0,19.0,33.0,2.0,7.0,96.0,1.0,0.0,3.0,93.0,93.0,62.0,23.0,0.0,5.0,37.0,42.0,116.0,0.0,36.0,88.0,0.0,23.0,193.0,21.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,22.0,19.0,53.0,11.0,64.0,1.0,8.0,52.0,12.0,11.0,46.0,0.0,8.0,42.0,43.0,38.0,31.0,37.0,29.0,27.0,77.0,73.0,0.0,0.0,23.0,0.0,142.0,17.0,45.0,7.0,8.0,5.0,91.0,0.0,1.0,56.0,0.0,62.0,0.0,0.0,19.0,0.0,23.0,0.0,40.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,32.0,2.0,22.0,8.0,17.0,41.0,0.0,1.0,34.0,33.0,18.0,28.0,13.0,0.0,30.0,21.0,42.0,10.0,0.0,75.0,0.0,0.0,287.0,23.0,135.0,38.0,20.0,19.0,0.0,7.0,0.0,0.0,0.0,181.0,110.0,3.0,81.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,8.0,4.0,22.0,2.0,32.0,42.0,11.0,0.0,9.0,24.0,45.0,23.0,20.0,0.0,51.0,54.0,108.0,24.0,0.0,8.0,170.0,141.0,17.0,34.0,41.0,0.0,2.0,5.0,0.0,54.0,49.0,99.0,20.0,101.0,99.0,0.0,0.0,56.0,0.0,50.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,28.0,0.0,0.0,40.0,0.0,7.0,13.0,5.0,28.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,22.0,19.0,22.0,63.0,65.0,5.0,9.0,0.0,6.0,7.0,24.0,13.0,11.0,0.0,0.0,0.0,9.0,0.0,39.0,8.0,20.0,11.0,5.0,28.0,5.0,0.0,49.0,56.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,3.0,7.0,10.0,16.0,2.0,14.0,13.0,47.0,4.0,84.0,0.0,89.0,0.0,196.0,117.0,64.0,0.0,0.0,0.0,36.0,623.0,50.0,0.0,0.0,18.0,3.0,0.0,12.0,0.0,73.0,0.0,2.0,5.0,18.0,27.0,26.0,31.0,10.0,73.0,31.0,15.0,39.0,0.0,9.0,0.0,22.0,28.0,3.0,28.0,0.0,29.0,33.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,5.0,0.0,40.0,36.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,21.0,21.0,22.0,32.0,30.0,35.0,10.0,11.0,9.0,13.0,2.0,27.0,18.0,66.0,40.0,33.0,12.0,14.0,40.0,45.0,24.0,8.0,22.0,40.0,54.0,204.0,218.0,41.0,0.0,45.0,55.0,66.0,24.0,0.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,21.0,9.0,7.0,44.0,5.0,5.0,19.0,0.0,16.0,0.0,51.0,24.0,14.0,40.0,47.0,0.0,2.0,16.0,97.0,22.0,90.0,9.0,0.0,0.0,35.0,0.0,30.0,28.0,210.0,90.0,35.0,68.0,239.0,76.0,45.0,180.0,23.0,28.0,19.0,0.0,0.0,2.0,108.0,62.0,43.0,59.0,0.0,0.0,0.0,28.0,28.0,107.0,25.0,0.0,213.0,0.0,210.0,0.0,0.0,125.0,0.0,260.0,109.0,82.0,67.0,0.0,23.0,142.0,11.0,56.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,0.0,13.0,5.0,20.0,24.0,0.0,7.0,0.0,8.0,7.0,0.0,21.0,44.0,31.0,0.0,6.0,28.0,0.0,0.0,42.0,0.0,12.0,27.0,121.0,28.0,7.0,35.0,50.0,0.0,4.0,6.0,58.0,13.0,54.0,4.0,7.0,9.0,43.0,11.0,18.0,93.0,10.0,130.0,0.0,169.0,0.0,12.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,26.0,3.0,10.0,9.0,7.0,39.0,15.0,0.0,28.0,11.0,15.0,9.0,14.0,11.0,11.0,23.0,18.0,0.0,17.0,78.0,0.0,32.0,26.0,10.0,4.0,3.0,0.0,0.0,0.0,60.0,34.0,41.0,0.0,0.0,46.0,0.0,0.0,28.0,61.0,124.0,158.0,6.0,0.0,22.0,56.0,305.0,25.0,28.0,15.0,44.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,10.0,19.0,1.0,4.0,13.0,0.0,16.0,3.0,28.0,4.0,6.0,21.0,35.0,17.0,6.0,0.0,21.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,23.0,0.0,60.0,4.0,31.0,0.0,39.0,5.0,13.0,53.0,29.0,9.0,8.0,15.0,23.0,9.0,25.0,32.0,14.0,0.0,0.0,21.0,54.0,0.0,22.0,30.0,109.0,63.0,39.0,0.0,30.0,196.0,110.0,73.0,51.0,138.0,50.0,17.0,13.0,0.0,0.0,198.0,95.0,140.0,115.0,0.0,119.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,12.0,35.0,7.0,4.0,20.0,0.0,8.0,0.0,17.0,21.0,13.0,0.0,5.0,0.0,2.0,27.0,0.0,23.0,59.0,90.0,0.0,47.0,125.0,63.0,9.0,2.0,26.0,24.0,73.0,107.0,31.0,0.0,107.0,8.0,6.0,90.0,199.0,0.0,177.0,0.0,0.0,0.0,5.0,0.0,0.0,134.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,6.0,16.0,6.0,41.0,3.0,53.0,44.0,24.0,3.0,23.0,48.0,0.0,0.0,0.0,17.0,54.0,87.0,25.0,53.0,0.0,24.0,31.0,71.0,147.0,8.0,0.0,68.0,37.0,142.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,40.0,12.0,0.0,11.0,12.0,0.0,12.0,17.0,4.0,0.0,1.0,8.0,27.0,45.0,50.0,16.0,12.0,19.0,10.0,34.0,38.0,0.0,75.0,82.0,0.0,48.0,0.0,69.0,32.0,48.0,4.0,15.0,0.0,0.0,97.0,10.0,168.0,14.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,23.0,7.0,0.0,23.0,25.0,33.0,0.0,13.0,29.0,10.0,2.0,31.0,18.0,41.0,0.0,10.0,7.0,40.0,0.0,148.0,0.0,198.0,114.0,21.0,1.0,150.0,91.0,0.0,88.0,62.0,0.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,4.0,63.0,24.0,4.0,9.0,22.0,14.0,0.0,2.0,11.0,0.0,18.0,65.0,87.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,7.0,30.0,13.0,5.0,0.0,20.0,70.0,16.0,14.0,21.0,106.0,31.0,0.0,58.0,31.0,0.0,107.0,21.0,2.0,6.0,0.0,50.0,35.0,123.0,31.0,16.0,20.0,56.0,24.0,70.0,27.0,263.0,4.0,0.0,4.0,14.0,7.0,0.0,0.0,100.0,11.0,0.0,351.0,9.0,44.0,12.0,0.0,1.0,0.0,26.0,24.0,11.0,70.0,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,8.0,40.0,6.0,0.0,0.0,5.0,39.0,19.0,51.0,1.0,0.0,0.0,95.0,12.0,8.0,26.0,8.0,0.0,56.0,6.0,17.0,30.0,79.0,9.0,8.0,8.0,11.0,20.0,0.0,20.0,0.0,17.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,18.0,5.0,10.0,7.0,23.0,0.0,30.0,8.0,0.0,20.0,59.0,20.0,46.0,61.0,5.0,13.0,38.0,25.0,53.0,16.0,0.0,10.0,8.0,62.0,0.0,5.0,34.0,34.0,37.0,15.0,52.0,83.0,17.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
