,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168
123,9.0,0.0,21.0,32.0,0.0,14.0,27.0,21.0,24.0,75.0,0.0,40.0,32.0,42.0,0.0,15.0,0.0,5.0,62.0,21.0,0.0,19.0,0.0,0.0,18.0,61.0,33.0,52.0,10.0,378.0,0.0,51.0,4.0,15.0,28.0,11.0,39.0,40.0,0.0,4.0,21.0,6.0,0.0,0.0,17.0,63.0,8.0,0.0,0.0,46.0,0.0,1.0,0.0,1.0,7.0,4.0,5.0,0.0,1.0,5.0,0.0,10.0,3.0,0.0,0.0,3.0,29.0,78.0,83.0,9.0,23.0,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,4.0,14.0,2.0,29.0,14.0,9.0,7.0,5.0,9.0,0.0,14.0,25.0,16.0,0.0,0.0,7.0,0.0,6.0,14.0,0.0,4.0,21.0,12.0,3.0,2.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,5.0,0.0,43.0,12.0,9.0,29.0,24.0,41.0,0.0,9.0,7.0,5.0,12.0,0.0,33.0,0.0,23.0,10.0,4.0,0.0,0.0,3.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,3.0,6.0,9.0,20.0,0.0,44.0,13.0,16.0,19.0,34.0,17.0,0.0,0.0,27.0,41.0,0.0,0.0,63.0,0.0,2.0,7.0,70.0,24.0,6.0,16.0,17.0,6.0,6.0,4.0,13.0,0.0,0.0,0.0,141.0,25.0,22.0,16.0,35.0,0.0,12.0,0.0,56.0,27.0,10.0,17.0,10.0,8.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,10.0,24.0,64.0,45.0,0.0,0.0,46.0,0.0,0.0,17.0,19.0,15.0,36.0,50.0,44.0,0.0,24.0,146.0,0.0,8.0,74.0,40.0,6.0,147.0,47.0,0.0,18.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,12.0,0.0,0.0,21.0,37.0,44.0,30.0,0.0,4.0,4.0,5.0,45.0,16.0,35.0,11.0,7.0,61.0,0.0,4.0,0.0,0.0,33.0,21.0,0.0,14.0,18.0,32.0,0.0,0.0,15.0,30.0,0.0,0.0,8.0,38.0,24.0,19.0,52.0,13.0,28.0,0.0,11.0,9.0,222.0,26.0,6.0,12.0,43.0,0.0,27.0,28.0,0.0,3.0,0.0,0.0,0.0,76.0,27.0,20.0,0.0,0.0,4.0,0.0,0.0,132.0,7.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,19.0,9.0,23.0,5.0,0.0,36.0,10.0,48.0,0.0,12.0,13.0,18.0,16.0,8.0,0.0,20.0,29.0,0.0,13.0,27.0,7.0,79.0,13.0,0.0,11.0,58.0,10.0,50.0,47.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,7.0,21.0,31.0,83.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,17.0,29.0,32.0,16.0,17.0,5.0,0.0,0.0,0.0,25.0,0.0,0.0,11.0,25.0,2.0,4.0,21.0,15.0,0.0,29.0,0.0,39.0,9.0,13.0,0.0,6.0,23.0,10.0,27.0,64.0,0.0,54.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,0.0,27.0,0.0,5.0,32.0,11.0,13.0,6.0,48.0,19.0,5.0,9.0,26.0,8.0,0.0,30.0,20.0,26.0,12.0,9.0,0.0,42.0,0.0,35.0,27.0,1.0,0.0,65.0,0.0,12.0,0.0,31.0,0.0,60.0,23.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,15.0,11.0,3.0,23.0,0.0,0.0,59.0,14.0,26.0,16.0,16.0,0.0,90.0,20.0,36.0,24.0,31.0,14.0,31.0,3.0,18.0,86.0,20.0,0.0,75.0,94.0,76.0,50.0,0.0,0.0,213.0,41.0,0.0,59.0,19.0,92.0,16.0,110.0,130.0,80.0,7.0,20.0,146.0,34.0,60.0,94.0,17.0,88.0,33.0,95.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,16.0,5.0,6.0,14.0,51.0,14.0,0.0,26.0,5.0,21.0,92.0,141.0,17.0,11.0,22.0,22.0,15.0,71.0,0.0,9.0,0.0,29.0,14.0,0.0,75.0,1.0,32.0,13.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,9.0,2.0,5.0,19.0,31.0,3.0,17.0,7.0,20.0,17.0,100.0,15.0,6.0,8.0,14.0,29.0,37.0,13.0,34.0,15.0,33.0,22.0,0.0,15.0,3.0,14.0,39.0,14.0,23.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,32.0,18.0,30.0,0.0,37.0,0.0,0.0,20.0,12.0,16.0,34.0,32.0,12.0,15.0,31.0,0.0,0.0,14.0,64.0,4.0,17.0,58.0,36.0,30.0,29.0,15.0,16.0,0.0,0.0,9.0,4.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,39.0,0.0,165.0,0.0,0.0,0.0,0.0,992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,8.0,38.0,5.0,5.0,0.0,23.0,0.0,27.0,17.0,4.0,0.0,0.0,58.0,81.0,39.0,313.0,63.0,49.0,42.0,73.0,18.0,0.0,0.0,0.0,7.0,37.0,147.0,189.0,341.0,96.0,95.0,0.0,524.0,12.0,31.0,0.0,80.0,0.0,86.0,16.0,0.0,0.0,100.0,0.0,438.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,102.0,0.0,0.0,45.0,85.0,159.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,16.0,18.0,3.0,0.0,0.0,24.0,0.0,7.0,13.0,15.0,77.0,9.0,19.0,18.0,0.0,23.0,33.0,44.0,12.0,6.0,0.0,0.0,29.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,0.0,16.0,8.0,13.0,7.0,0.0,16.0,35.0,30.0,0.0,31.0,10.0,46.0,23.0,0.0,27.0,0.0,78.0,169.0,4.0,73.0,0.0,13.0,9.0,1.0,0.0,0.0,5.0,27.0,125.0,14.0,36.0,144.0,13.0,1.0,68.0,31.0,17.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,12.0,0.0,3.0,0.0,6.0,0.0,12.0,73.0,0.0,60.0,3.0,6.0,0.0,26.0,27.0,9.0,1.0,38.0,19.0,63.0,19.0,0.0,12.0,25.0,1.0,15.0,0.0,0.0,0.0,0.0,25.0,0.0,15.0,0.0,3.0,0.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,703.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,0.0,49.0,0.0,0.0,49.0,5.0,0.0,70.0,5.0,7.0,63.0,29.0,0.0,23.0,17.0,13.0,28.0,10.0,10.0,6.0,11.0,22.0,40.0,45.0,7.0,14.0,20.0,34.0,29.0,54.0,15.0,9.0,0.0,0.0,4.0,4.0,6.0,0.0,10.0,0.0,8.0,8.0,0.0,0.0,0.0,12.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,12.0,42.0,17.0,5.0,3.0,12.0,15.0,59.0,39.0,12.0,0.0,79.0,12.0,26.0,57.0,8.0,0.0,26.0,45.0,25.0,22.0,50.0,41.0,9.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,16.0,8.0,6.0,9.0,23.0,64.0,21.0,78.0,3.0,0.0,43.0,53.0,121.0,0.0,30.0,23.0,20.0,3.0,65.0,5.0,28.0,67.0,81.0,493.0,33.0,121.0,17.0,11.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,7.0,6.0,26.0,0.0,3.0,0.0,34.0,16.0,44.0,38.0,17.0,19.0,5.0,14.0,18.0,26.0,80.0,0.0,15.0,37.0,37.0,105.0,0.0,49.0,16.0,5.0,0.0,75.0,33.0,39.0,0.0,0.0,85.0,14.0,47.0,2.0,77.0,98.0,57.0,0.0,0.0,0.0,33.0,0.0,0.0,155.0,154.0,171.0,110.0,0.0,29.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,42.0,0.0,0.0,3.0,4.0,14.0,0.0,26.0,18.0,2.0,52.0,35.0,3.0,56.0,2.0,8.0,6.0,18.0,88.0,13.0,10.0,16.0,1.0,17.0,10.0,4.0,5.0,0.0,31.0,3.0,8.0,16.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,2.0,1.0,11.0,26.0,47.0,5.0,0.0,69.0,17.0,0.0,228.0,0.0,0.0,29.0,280.0,35.0,0.0,88.0,44.0,25.0,3.0,7.0,110.0,0.0,328.0,0.0,0.0,61.0,10.0,136.0,38.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,0.0,54.0,68.0,36.0,24.0,12.0,0.0,0.0,19.0,10.0,1.0,3.0,0.0,67.0,35.0,49.0,14.0,0.0,32.0,38.0,15.0,1.0,90.0,18.0,19.0,4.0,0.0,6.0,36.0,11.0,69.0,0.0,9.0,0.0,2.0,6.0,9.0,0.0,7.0,5.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,0.0,44.0,0.0,23.0,23.0,10.0,13.0,8.0,2.0,38.0,42.0,31.0,0.0,16.0,22.0,14.0,37.0,34.0,40.0,56.0,184.0,83.0,16.0,0.0,296.0,376.0,210.0,109.0,63.0,16.0,0.0,25.0,3.0,193.0,138.0,356.0,301.0,0.0,90.0,337.0,324.0,17.0,0.0,0.0,21.0,14.0,13.0,440.0,63.0,33.0,0.0,461.0,0.0,7.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,6.0,15.0,7.0,19.0,14.0,34.0,5.0,9.0,9.0,0.0,68.0,9.0,14.0,67.0,14.0,30.0,23.0,25.0,16.0,0.0,0.0,16.0,0.0,64.0,3.0,30.0,159.0,0.0,77.0,0.0,0.0,0.0,9.0,36.0,7.0,69.0,29.0,7.0,68.0,6.0,18.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,19.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,0.0,0.0,19.0,17.0,19.0,20.0,33.0,4.0,0.0,0.0,27.0,22.0,38.0,30.0,26.0,0.0,4.0,9.0,27.0,1.0,83.0,60.0,33.0,20.0,120.0,23.0,27.0,155.0,426.0,9.0,49.0,7.0,15.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,14.0,31.0,11.0,0.0,25.0,6.0,3.0,0.0,1.0,32.0,0.0,34.0,2.0,21.0,0.0,5.0,0.0,0.0,13.0,2.0,20.0,4.0,0.0,17.0,0.0,13.0,0.0,0.0,0.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,0.0,7.0,13.0,18.0,27.0,0.0,24.0,3.0,17.0,44.0,15.0,22.0,5.0,42.0,26.0,0.0,0.0,37.0,164.0,84.0,0.0,0.0,41.0,6.0,18.0,11.0,16.0,38.0,11.0,0.0,17.0,96.0,29.0,26.0,88.0,5.0,24.0,38.0,0.0,98.0,0.0,0.0,42.0,39.0,141.0,114.0,45.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,27.0,6.0,17.0,20.0,0.0,12.0,5.0,0.0,6.0,0.0,0.0,9.0,15.0,17.0,0.0,14.0,0.0,0.0,50.0,0.0,0.0,13.0,7.0,63.0,10.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,19.0,32.0,15.0,6.0,8.0,0.0,26.0,11.0,36.0,0.0,16.0,19.0,13.0,25.0,5.0,31.0,10.0,9.0,22.0,47.0,11.0,12.0,3.0,0.0,18.0,0.0,0.0,0.0,36.0,17.0,0.0,282.0,0.0,34.0,0.0,269.0,0.0,0.0,0.0,0.0,0.0,189.0,0.0,0.0,0.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,16.0,15.0,1.0,34.0,72.0,3.0,4.0,0.0,0.0,33.0,17.0,5.0,23.0,0.0,13.0,70.0,17.0,24.0,47.0,32.0,9.0,38.0,0.0,15.0,0.0,10.0,205.0,47.0,54.0,45.0,129.0,0.0,0.0,30.0,207.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,8.0,2.0,18.0,16.0,0.0,23.0,25.0,0.0,25.0,59.0,5.0,0.0,50.0,45.0,3.0,3.0,25.0,0.0,0.0,9.0,22.0,13.0,10.0,84.0,31.0,29.0,29.0,39.0,0.0,0.0,3.0,11.0,0.0,0.0,87.0,0.0,0.0,11.0,5.0,128.0,87.0,2.0,13.0,0.0,113.0,36.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,21.0,23.0,14.0,60.0,4.0,21.0,45.0,22.0,12.0,30.0,0.0,42.0,6.0,59.0,18.0,0.0,3.0,36.0,0.0,17.0,0.0,0.0,0.0,0.0,35.0,305.0,3.0,33.0,4.0,11.0,40.0,7.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,16.0,20.0,6.0,0.0,23.0,0.0,26.0,34.0,0.0,6.0,108.0,17.0,69.0,0.0,0.0,242.0,59.0,0.0,9.0,160.0,256.0,67.0,248.0,86.0,157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,27.0,22.0,28.0,17.0,12.0,14.0,11.0,34.0,23.0,0.0,46.0,36.0,14.0,10.0,27.0,105.0,10.0,0.0,4.0,17.0,21.0,55.0,28.0,12.0,79.0,0.0,0.0,26.0,0.0,65.0,32.0,0.0,0.0,3.0,0.0,0.0,38.0,25.0,11.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,10.0,33.0,0.0,63.0,68.0,11.0,0.0,0.0,11.0,0.0,34.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,33.0,16.0,0.0,42.0,0.0,48.0,8.0,0.0,38.0,8.0,6.0,3.0,2.0,117.0,0.0,0.0,16.0,96.0,39.0,44.0,0.0,10.0,74.0,0.0,94.0,138.0,10.0,25.0,0.0,49.0,69.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,0.0,32.0,15.0,16.0,16.0,7.0,12.0,1.0,4.0,12.0,43.0,0.0,75.0,22.0,0.0,22.0,153.0,0.0,62.0,67.0,95.0,0.0,5.0,9.0,74.0,6.0,86.0,95.0,60.0,1.0,0.0,33.0,44.0,38.0,14.0,122.0,25.0,34.0,193.0,54.0,5.0,95.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,13.0,21.0,41.0,0.0,0.0,20.0,10.0,5.0,15.0,13.0,2.0,19.0,3.0,40.0,32.0,21.0,25.0,5.0,47.0,41.0,20.0,7.0,18.0,18.0,86.0,0.0,77.0,0.0,55.0,0.0,65.0,1.0,0.0,0.0,0.0,33.0,19.0,126.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,37.0,0.0,11.0,26.0,32.0,3.0,6.0,10.0,15.0,17.0,27.0,0.0,6.0,10.0,11.0,12.0,35.0,30.0,30.0,4.0,5.0,142.0,8.0,0.0,51.0,31.0,47.0,4.0,26.0,25.0,18.0,0.0,81.0,62.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,20.0,2.0,26.0,9.0,35.0,0.0,0.0,84.0,20.0,31.0,0.0,5.0,38.0,0.0,0.0,0.0,0.0,30.0,87.0,19.0,108.0,12.0,178.0,0.0,14.0,0.0,0.0,0.0,0.0,70.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,10.0,0.0,17.0,17.0,0.0,0.0,9.0,0.0,6.0,0.0,8.0,7.0,9.0,9.0,10.0,0.0,27.0,19.0,1.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,17.0,0.0,32.0,28.0,16.0,34.0,10.0,28.0,43.0,31.0,4.0,17.0,42.0,2.0,18.0,12.0,8.0,16.0,0.0,17.0,15.0,28.0,42.0,72.0,11.0,43.0,0.0,90.0,20.0,0.0,26.0,17.0,65.0,67.0,16.0,103.0,424.0,116.0,0.0,0.0,0.0,0.0,64.0,25.0,16.0,52.0,20.0,0.0,1.0,0.0,27.0,6.0,0.0,19.0,54.0,6.0,16.0,36.0,0.0,39.0,0.0,104.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,38.0,0.0,12.0,29.0,27.0,12.0,11.0,4.0,10.0,66.0,22.0,17.0,20.0,0.0,14.0,1.0,32.0,0.0,7.0,65.0,13.0,0.0,5.0,3.0,11.0,0.0,7.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,13.0,0.0,61.0,0.0,13.0,42.0,0.0,43.0,232.0,140.0,0.0,5.0,19.0,27.0,409.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
