,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
145,40.0,10.0,13.0,38.0,15.0,27.0,0.0,144.0,7.0,26.0,58.0,3.0,12.0,0.0,0.0,24.0,10.0,5.0,17.0,19.0,25.0,2.0,14.0,21.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,36.0,20.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,3.0,24.0,39.0,0.0,55.0,26.0,10.0,78.0,14.0,3.0,12.0,23.0,86.0,32.0,23.0,56.0,76.0,38.0,71.0,56.0,0.0,0.0,0.0,41.0,0.0,62.0,11.0,0.0,0.0,3.0,0.0,14.0,0.0,0.0,12.0,0.0,0.0,0.0,34.0,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,5.0,9.0,38.0,20.0,6.0,17.0,51.0,0.0,0.0,1.0,21.0,21.0,12.0,25.0,0.0,35.0,0.0,58.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,22.0,0.0,12.0,8.0,4.0,8.0,13.0,32.0,1.0,7.0,0.0,0.0,11.0,27.0,9.0,2.0,16.0,2.0,0.0,0.0,40.0,13.0,17.0,1.0,9.0,20.0,10.0,22.0,0.0,0.0,7.0,8.0,11.0,9.0,3.0,5.0,0.0,12.0,8.0,48.0,120.0,0.0,42.0,3.0,5.0,0.0,0.0,0.0,3.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,8.0,4.0,0.0,8.0,0.0,1.0,4.0,6.0,0.0,0.0,9.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,8.0,0.0,2.0,40.0,27.0,6.0,19.0,32.0,24.0,0.0,1.0,31.0,0.0,34.0,11.0,43.0,158.0,0.0,9.0,0.0,3.0,0.0,17.0,23.0,0.0,0.0,8.0,20.0,0.0,0.0,12.0,10.0,0.0,8.0,17.0,7.0,60.0,102.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,1.0,4.0,0.0,21.0,34.0,1.0,8.0,9.0,26.0,11.0,26.0,12.0,68.0,15.0,8.0,8.0,5.0,39.0,33.0,0.0,57.0,29.0,9.0,0.0,31.0,40.0,0.0,60.0,0.0,0.0,25.0,61.0,18.0,2.0,40.0,144.0,28.0,25.0,57.0,107.0,32.0,31.0,4.0,0.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,18.0,5.0,9.0,13.0,0.0,0.0,1.0,14.0,20.0,0.0,36.0,16.0,38.0,37.0,0.0,60.0,18.0,23.0,0.0,15.0,228.0,3.0,0.0,9.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,30.0,2.0,20.0,4.0,5.0,2.0,16.0,16.0,24.0,17.0,12.0,0.0,5.0,5.0,38.0,59.0,0.0,31.0,0.0,6.0,1.0,9.0,8.0,0.0,0.0,27.0,0.0,3.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,8.0,15.0,0.0,30.0,0.0,7.0,37.0,71.0,16.0,12.0,0.0,21.0,26.0,0.0,0.0,0.0,31.0,60.0,63.0,12.0,80.0,12.0,0.0,34.0,121.0,10.0,0.0,0.0,8.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,8.0,32.0,14.0,19.0,25.0,10.0,21.0,11.0,12.0,13.0,10.0,32.0,0.0,1.0,0.0,26.0,23.0,37.0,0.0,0.0,239.0,25.0,15.0,99.0,106.0,22.0,0.0,0.0,0.0,0.0,0.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,21.0,0.0,14.0,2.0,0.0,10.0,0.0,8.0,15.0,18.0,0.0,10.0,0.0,157.0,1.0,39.0,10.0,1.0,279.0,56.0,57.0,25.0,314.0,384.0,224.0,75.0,31.0,10.0,58.0,64.0,74.0,744.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,19.0,1.0,16.0,21.0,22.0,0.0,28.0,7.0,11.0,24.0,3.0,7.0,12.0,0.0,25.0,76.0,33.0,0.0,0.0,11.0,29.0,0.0,0.0,1.0,21.0,0.0,41.0,57.0,8.0,24.0,1.0,8.0,0.0,23.0,28.0,26.0,26.0,6.0,25.0,26.0,15.0,9.0,16.0,10.0,50.0,37.0,41.0,0.0,22.0,20.0,1.0,0.0,85.0,0.0,44.0,22.0,28.0,91.0,0.0,63.0,110.0,51.0,79.0,0.0,0.0,14.0,0.0,12.0,13.0,0.0,4.0,0.0,18.0,0.0,11.0,0.0,82.0,0.0,59.0,102.0,20.0,128.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,12.0,39.0,0.0,0.0,19.0,0.0,20.0,7.0,19.0,12.0,46.0,46.0,25.0,0.0,15.0,0.0,88.0,18.0,26.0,0.0,19.0,38.0,148.0,66.0,0.0,7.0,25.0,0.0,2.0,10.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,27.0,11.0,38.0,37.0,12.0,21.0,0.0,10.0,16.0,18.0,0.0,13.0,15.0,0.0,30.0,7.0,0.0,1.0,0.0,96.0,6.0,0.0,30.0,0.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,0.0,0.0,0.0,16.0,4.0,23.0,0.0,1.0,7.0,40.0,4.0,22.0,80.0,2.0,14.0,7.0,16.0,14.0,5.0,18.0,40.0,23.0,35.0,10.0,31.0,16.0,40.0,34.0,66.0,17.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,11.0,12.0,23.0,17.0,0.0,0.0,25.0,25.0,0.0,26.0,6.0,6.0,28.0,7.0,6.0,51.0,28.0,57.0,1.0,34.0,62.0,0.0,14.0,0.0,2.0,123.0,0.0,54.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,16.0,35.0,0.0,8.0,3.0,14.0,4.0,12.0,50.0,50.0,19.0,10.0,0.0,25.0,48.0,33.0,18.0,28.0,10.0,0.0,39.0,112.0,0.0,120.0,14.0,28.0,0.0,22.0,73.0,0.0,12.0,34.0,0.0,0.0,26.0,0.0,68.0,33.0,0.0,0.0,334.0,32.0,10.0,57.0,6.0,19.0,64.0,0.0,7.0,162.0,0.0,5.0,69.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,20.0,20.0,1.0,31.0,0.0,39.0,8.0,0.0,3.0,0.0,20.0,0.0,1.0,9.0,33.0,14.0,26.0,32.0,8.0,39.0,19.0,27.0,0.0,129.0,43.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,30.0,73.0,1.0,0.0,13.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,2.0,43.0,0.0,25.0,5.0,28.0,13.0,25.0,40.0,48.0,19.0,17.0,0.0,9.0,60.0,3.0,5.0,11.0,35.0,62.0,21.0,11.0,3.0,32.0,0.0,0.0,12.0,9.0,8.0,51.0,66.0,67.0,62.0,28.0,63.0,41.0,88.0,69.0,25.0,38.0,66.0,0.0,25.0,1.0,6.0,67.0,93.0,18.0,63.0,65.0,0.0,45.0,21.0,0.0,31.0,62.0,12.0,19.0,44.0,46.0,111.0,52.0,55.0,0.0,0.0,53.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,0.0,28.0,14.0,18.0,6.0,3.0,13.0,12.0,11.0,37.0,21.0,0.0,0.0,0.0,0.0,0.0,37.0,10.0,23.0,0.0,31.0,2.0,0.0,0.0,73.0,28.0,77.0,0.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,1.0,0.0,29.0,39.0,0.0,0.0,2.0,25.0,0.0,15.0,15.0,5.0,20.0,16.0,17.0,15.0,0.0,38.0,29.0,25.0,28.0,24.0,16.0,0.0,66.0,0.0,0.0,8.0,3.0,28.0,0.0,7.0,0.0,44.0,6.0,6.0,126.0,23.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,9.0,14.0,4.0,16.0,5.0,26.0,35.0,2.0,6.0,14.0,0.0,24.0,23.0,14.0,1.0,0.0,54.0,2.0,11.0,6.0,32.0,137.0,36.0,4.0,0.0,3.0,3.0,6.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,33.0,19.0,22.0,3.0,24.0,15.0,25.0,0.0,7.0,10.0,5.0,55.0,0.0,0.0,0.0,5.0,0.0,8.0,11.0,0.0,18.0,2.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,26.0,11.0,31.0,11.0,30.0,15.0,16.0,0.0,23.0,22.0,0.0,13.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,20.0,29.0,4.0,15.0,13.0,0.0,13.0,18.0,19.0,18.0,21.0,0.0,0.0,0.0,51.0,27.0,44.0,7.0,14.0,59.0,0.0,55.0,24.0,0.0,0.0,23.0,0.0,25.0,0.0,41.0,0.0,6.0,0.0,0.0,14.0,8.0,6.0,4.0,2.0,5.0,0.0,4.0,15.0,7.0,14.0,7.0,13.0,38.0,0.0,0.0,0.0,0.0,15.0,0.0,210.0,0.0,2.0,0.0,101.0,19.0,210.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,27.0,19.0,8.0,11.0,23.0,5.0,13.0,2.0,15.0,5.0,59.0,26.0,23.0,51.0,9.0,15.0,62.0,29.0,20.0,66.0,13.0,9.0,0.0,101.0,10.0,93.0,0.0,0.0,0.0,1.0,17.0,6.0,5.0,8.0,10.0,12.0,7.0,16.0,1.0,38.0,0.0,42.0,2.0,0.0,124.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,57.0,6.0,0.0,13.0,6.0,23.0,95.0,83.0,79.0,53.0,17.0,0.0,29.0,18.0,15.0,32.0,0.0,0.0,12.0,8.0,23.0,0.0,36.0,36.0,357.0,6.0,293.0,0.0,4.0,0.0,0.0,123.0,0.0,38.0,0.0,45.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,8.0,11.0,24.0,44.0,17.0,12.0,16.0,30.0,30.0,40.0,26.0,32.0,28.0,0.0,0.0,87.0,0.0,3.0,12.0,18.0,16.0,102.0,22.0,0.0,19.0,2.0,28.0,7.0,0.0,4.0,46.0,10.0,0.0,5.0,39.0,51.0,154.0,17.0,0.0,219.0,76.0,28.0,10.0,13.0,11.0,41.0,0.0,0.0,0.0,7.0,437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,5.0,24.0,0.0,66.0,0.0,28.0,21.0,13.0,12.0,0.0,14.0,29.0,44.0,75.0,12.0,21.0,0.0,377.0,0.0,0.0,233.0,0.0,165.0,127.0,138.0,44.0,0.0,45.0,59.0,0.0,7.0,8.0,20.0,17.0,0.0,0.0,59.0,66.0,0.0,0.0,62.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,4.0,4.0,32.0,11.0,26.0,5.0,24.0,0.0,0.0,95.0,29.0,2.0,4.0,67.0,9.0,0.0,28.0,14.0,25.0,27.0,70.0,25.0,20.0,9.0,0.0,0.0,0.0,0.0,1.0,9.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,6.0,28.0,11.0,18.0,3.0,2.0,4.0,11.0,15.0,48.0,0.0,22.0,8.0,74.0,65.0,61.0,26.0,46.0,51.0,68.0,38.0,0.0,0.0,46.0,249.0,17.0,9.0,13.0,0.0,2.0,12.0,0.0,66.0,10.0,37.0,0.0,0.0,0.0,19.0,0.0,11.0,1.0,0.0,0.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,20.0,3.0,11.0,49.0,15.0,0.0,12.0,1.0,5.0,4.0,3.0,3.0,30.0,18.0,0.0,8.0,17.0,16.0,9.0,22.0,34.0,72.0,47.0,0.0,5.0,0.0,0.0,6.0,0.0,12.0,0.0,0.0,3.0,0.0,5.0,4.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,11.0,5.0,10.0,9.0,45.0,21.0,3.0,116.0,0.0,18.0,0.0,26.0,37.0,32.0,0.0,13.0,0.0,134.0,0.0,25.0,21.0,0.0,14.0,18.0,0.0,7.0,0.0,0.0,0.0,16.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,14.0,38.0,7.0,55.0,0.0,4.0,0.0,13.0,15.0,91.0,60.0,12.0,0.0,17.0,24.0,34.0,47.0,0.0,23.0,2.0,66.0,22.0,4.0,50.0,0.0,16.0,130.0,83.0,125.0,55.0,22.0,56.0,10.0,0.0,45.0,0.0,122.0,77.0,199.0,117.0,52.0,123.0,91.0,26.0,602.0,25.0,266.0,0.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,0.0,30.0,10.0,17.0,13.0,15.0,0.0,14.0,6.0,11.0,25.0,41.0,17.0,34.0,34.0,70.0,2.0,0.0,64.0,52.0,59.0,29.0,63.0,122.0,0.0,86.0,71.0,58.0,10.0,32.0,128.0,28.0,9.0,63.0,0.0,3.0,0.0,0.0,33.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,8.0,3.0,4.0,0.0,0.0,0.0,7.0,52.0,100.0,13.0,0.0,26.0,9.0,0.0,0.0,45.0,34.0,31.0,3.0,0.0,36.0,0.0,9.0,0.0,0.0,4.0,17.0,7.0,6.0,1.0,31.0,7.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,15.0,0.0,10.0,5.0,10.0,32.0,7.0,0.0,13.0,5.0,8.0,18.0,32.0,37.0,17.0,10.0,18.0,62.0,79.0,128.0,24.0,0.0,0.0,0.0,140.0,143.0,76.0,18.0,40.0,0.0,20.0,9.0,0.0,52.0,0.0,46.0,0.0,18.0,22.0,4.0,36.0,86.0,89.0,54.0,30.0,165.0,71.0,0.0,87.0,49.0,16.0,57.0,172.0,51.0,72.0,21.0,52.0,8.0,14.0,14.0,6.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,26.0,8.0,12.0,25.0,17.0,18.0,25.0,5.0,10.0,6.0,0.0,5.0,0.0,0.0,97.0,85.0,0.0,149.0,40.0,161.0,273.0,77.0,23.0,40.0,0.0,265.0,45.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,0.0,25.0,7.0,2.0,0.0,38.0,0.0,9.0,16.0,26.0,25.0,29.0,100.0,0.0,0.0,15.0,0.0,11.0,0.0,42.0,26.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,18.0,21.0,0.0,60.0,36.0,40.0,4.0,0.0,42.0,0.0,0.0,30.0,0.0,5.0,6.0,52.0,10.0,3.0,4.0,6.0,13.0,2.0,0.0,7.0,0.0,0.0,16.0,56.0,21.0,29.0,0.0,9.0,0.0,10.0,0.0,0.0,14.0,13.0,54.0,12.0,12.0,0.0,0.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,15.0,31.0,3.0,22.0,6.0,0.0,56.0,12.0,0.0,17.0,109.0,0.0,34.0,0.0,0.0,2.0,95.0,38.0,0.0,8.0,141.0,0.0,0.0,52.0,16.0,9.0,8.0,34.0,22.0,2.0,0.0,15.0,0.0,0.0,59.0,41.0,26.0,351.0,2.0,0.0,75.0,24.0,52.0,30.0,100.0,0.0,169.0,0.0,0.0,3.0,6.0,0.0,152.0,2.0,72.0,0.0,4.0,264.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,58.0,4.0,10.0,9.0,12.0,12.0,2.0,29.0,35.0,21.0,35.0,30.0,19.0,21.0,25.0,58.0,90.0,0.0,0.0,16.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,18.0,19.0,8.0,10.0,36.0,33.0,36.0,0.0,57.0,10.0,11.0,4.0,17.0,6.0,0.0,0.0,38.0,10.0,0.0,0.0,10.0,35.0,19.0,6.0,88.0,77.0,78.0,45.0,25.0,47.0,16.0,0.0,5.0,7.0,6.0,2.0,19.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,22.0,0.0,10.0,0.0,0.0,0.0,11.0,10.0,1.0,49.0,3.0,7.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,0.0,23.0,4.0,0.0,6.0,20.0,6.0,74.0,30.0,3.0,0.0,23.0,0.0,0.0,0.0,18.0,0.0,12.0,0.0,86.0,50.0,0.0,176.0,0.0,1.0,20.0,30.0,41.0,35.0,58.0,47.0,54.0,4.0,28.0,0.0,44.0,7.0,1.0,0.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,8.0,10.0,16.0,32.0,105.0,23.0,0.0,29.0,48.0,114.0,0.0,0.0,73.0,70.0,24.0,3.0,7.0,233.0,0.0,7.0,22.0,24.0,38.0,3.0,17.0,8.0,19.0,95.0,9.0,61.0,0.0,0.0,50.0,0.0,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,6.0,85.0,11.0,15.0,2.0,14.0,16.0,0.0,37.0,0.0,24.0,0.0,29.0,42.0,0.0,30.0,0.0,58.0,35.0,0.0,48.0,14.0,45.0,13.0,88.0,24.0,0.0,0.0,0.0,0.0,163.0,4.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,5.0,0.0,2.0,15.0,32.0,0.0,7.0,14.0,21.0,24.0,2.0,30.0,0.0,2.0,23.0,2.0,22.0,60.0,36.0,22.0,84.0,68.0,26.0,18.0,91.0,2.0,137.0,0.0,137.0,0.0,22.0,0.0,1.0,0.0,81.0,173.0,103.0,182.0,30.0,10.0,57.0,134.0,16.0,116.0,80.0,0.0,64.0,0.0,0.0,118.0,27.0,18.0,77.0,64.0,0.0,0.0,0.0,29.0,0.0,113.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,6.0,3.0,17.0,0.0,15.0,8.0,30.0,20.0,6.0,17.0,21.0,10.0,0.0,25.0,96.0,7.0,3.0,3.0,17.0,6.0,4.0,25.0,0.0,48.0,0.0,0.0,2.0,0.0,102.0,0.0,70.0,0.0,120.0,49.0,0.0,66.0,40.0,0.0,0.0,0.0,12.0,0.0,11.0,0.0,0.0,20.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,2.0,7.0,42.0,0.0,0.0,5.0,17.0,2.0,19.0,76.0,0.0,10.0,19.0,8.0,41.0,0.0,0.0,19.0,31.0,47.0,26.0,18.0,36.0,67.0,38.0,4.0,97.0,63.0,8.0,3.0,9.0,0.0,0.0,72.0,0.0,22.0,0.0,47.0,172.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,17.0,23.0,8.0,3.0,8.0,18.0,14.0,10.0,19.0,37.0,6.0,0.0,29.0,44.0,18.0,18.0,13.0,5.0,0.0,16.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,47.0,6.0,0.0,25.0,6.0,98.0,6.0,14.0,98.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,0.0,0.0,11.0,25.0,5.0,0.0,3.0,39.0,35.0,8.0,22.0,10.0,12.0,41.0,63.0,13.0,0.0,0.0,0.0,9.0,13.0,81.0,65.0,0.0,7.0,9.0,35.0,0.0,2.0,17.0,36.0,8.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,23.0,25.0,21.0,4.0,40.0,4.0,21.0,3.0,22.0,13.0,116.0,19.0,25.0,38.0,54.0,18.0,65.0,0.0,0.0,0.0,37.0,0.0,15.0,4.0,371.0,7.0,60.0,0.0,33.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,0.0,54.0,0.0,35.0,25.0,10.0,0.0,0.0,30.0,13.0,19.0,45.0,56.0,7.0,3.0,5.0,24.0,15.0,19.0,0.0,27.0,0.0,17.0,0.0,0.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
